DemVegINum,DemVegAñoFRlt,DemVegAñoIni,DemVegAñoFin,DemVegBar,DemVegIBlo,DemVegEtaTip,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Ene,Feb,Mar
610,F,2031,2031,Uribe 110,2,EtaMes,1.033869692,1.057669726,1.067939891,1.051809419,1.063770542,1.026093821,1.086686981,1.099324997,1.001857565,1.010431858,1.026273446,1.03619082
611,F,2031,2031,Uribe 110,3,EtaMes,0.956850409,0.907143686,0.921136361,0.97009837,0.949610722,1.046662179,0.960062457,0.961503616,1.046266079,0.972648541,0.969346207,0.937433252
612,F,2031,2031,Uribe 110,4,EtaMes,0.912174849,0.918836037,0.927224875,0.911009236,0.930761481,0.913864347,0.931749566,0.966029982,0.908203228,0.947196847,0.953415815,0.943168851
613,F,2031,2031,Uribe 110,5,EtaMes,0.91422192,0.863661847,0.876309374,0.885460264,0.869186287,0.996650958,0.845209929,0.921956109,0.98966745,0.936504261,0.928448306,0.923194116
614,F,2031,2031,Uribe 110,6,EtaMes,0.987902359,0.964027078,0.978771058,0.909529725,0.963296614,0.940975961,0.953950179,0.954998581,0.915938723,0.962122966,0.965850096,1.035544655
615,F,2031,2031,Uribe 110,7,EtaMes,0.919269009,0.93017118,0.920918048,0.958168667,0.927126755,1.005669654,0.820614133,0.90863566,0.967714043,0.922661771,0.88458201,0.890533393
616,F,2031,2031,Uribe 110,8,EtaMes,0.976749352,0.994992079,0.989140937,0.936499987,0.998134118,0.926198555,0.988683914,0.933034928,0.919672296,0.958697299,0.955031942,0.968860387
617,F,2031,2031,Uribe 110,9,EtaMes,0.938680889,0.967285568,0.916721582,0.962011287,0.92567362,1.037192548,0.881611707,0.926844584,1.034652335,0.951591843,0.939520895,0.952134493
618,F,2031,2031,Uribe 110,10,EtaMes,0.988297656,0.989353583,0.97532656,0.951408121,0.981992364,0.954435716,1.025651395,0.967685339,0.96096561,1.008624145,0.99451632,0.9760759
619,F,2031,2031,Uribe 110,11,EtaMes,0.9493186,0.987042111,0.912549373,0.957490558,0.903903011,1.027493196,0.976207138,0.952864723,1.041022743,0.922149087,0.941146445,0.976688778
620,F,2031,2031,Uribe 110,12,EtaMes,1.002641271,0.968699865,0.988376841,0.980053109,0.97205317,0.910288215,1.025651395,0.980367785,0.953227781,0.985263694,0.999030167,0.989796145
621,F,2031,2031,Uribe 110,13,EtaMes,1.006001291,1.162757587,0.935253951,1.102756673,1.005358277,1.103811782,1.020036846,1.091888824,1.124181075,0.990848852,1.010244107,1.029400209
622,F,2031,2031,Uribe 110,14,EtaMes,1.05329569,1.152184628,0.994052985,1.116291464,1.072678073,0.959792525,1.045694733,1.134630652,1.033616268,1.039724804,1.061696305,0.997162431
623,F,2031,2031,Uribe 110,15,EtaMes,1.178378789,1.194551229,1.135738283,1.20650742,1.163248034,1.284653647,1.190190562,1.169354346,1.251050208,1.121184725,1.111389453,1.185184811
624,F,2031,2031,Uribe 110,16,EtaMes,1.188656497,1.173617144,1.188024306,1.198188593,1.201560482,1.110965389,1.206464035,1.218497749,1.134912763,1.135130787,1.147340027,1.160685352
625,F,2032,2032,Uribe 110,1,EtaMes,1.086055886,1.058654127,1.07080222,1.096427651,1.074791724,1.152095836,1.104351234,1.079990947,1.166960817,1.066042625,1.050152543,1.064645594
626,F,2032,2032,Uribe 110,2,EtaMes,1.033869692,1.057669726,1.067939891,1.051809419,1.063770542,1.026093821,1.086686981,1.099324997,1.001857565,1.010431858,1.026273446,1.03619082
627,F,2032,2032,Uribe 110,3,EtaMes,0.956850409,0.907143686,0.921136361,0.97009837,0.949610722,1.046662179,0.960062457,0.961503616,1.046266079,0.972648541,0.969346207,0.937433252
628,F,2032,2032,Uribe 110,4,EtaMes,0.912174849,0.918836037,0.927224875,0.911009236,0.930761481,0.913864347,0.931749566,0.966029982,0.908203228,0.947196847,0.953415815,0.943168851
629,F,2032,2032,Uribe 110,5,EtaMes,0.91422192,0.863661847,0.876309374,0.885460264,0.869186287,0.996650958,0.845209929,0.921956109,0.98966745,0.936504261,0.928448306,0.923194116
630,F,2032,2032,Uribe 110,6,EtaMes,0.987902359,0.964027078,0.978771058,0.909529725,0.963296614,0.940975961,0.953950179,0.954998581,0.915938723,0.962122966,0.965850096,1.035544655
631,F,2032,2032,Uribe 110,7,EtaMes,0.919269009,0.93017118,0.920918048,0.958168667,0.927126755,1.005669654,0.820614133,0.90863566,0.967714043,0.922661771,0.88458201,0.890533393
632,F,2032,2032,Uribe 110,8,EtaMes,0.976749352,0.994992079,0.989140937,0.936499987,0.998134118,0.926198555,0.988683914,0.933034928,0.919672296,0.958697299,0.955031942,0.968860387
633,F,2032,2032,Uribe 110,9,EtaMes,0.938680889,0.967285568,0.916721582,0.962011287,0.92567362,1.037192548,0.881611707,0.926844584,1.034652335,0.951591843,0.939520895,0.952134493
634,F,2032,2032,Uribe 110,10,EtaMes,0.988297656,0.989353583,0.97532656,0.951408121,0.981992364,0.954435716,1.025651395,0.967685339,0.96096561,1.008624145,0.99451632,0.9760759
635,F,2032,2032,Uribe 110,11,EtaMes,0.9493186,0.987042111,0.912549373,0.957490558,0.903903011,1.027493196,0.976207138,0.952864723,1.041022743,0.922149087,0.941146445,0.976688778
636,F,2032,2032,Uribe 110,12,EtaMes,1.002641271,0.968699865,0.988376841,0.980053109,0.97205317,0.910288215,1.025651395,0.980367785,0.953227781,0.985263694,0.999030167,0.989796145
637,F,2032,2032,Uribe 110,13,EtaMes,1.006001291,1.162757587,0.935253951,1.102756673,1.005358277,1.103811782,1.020036846,1.091888824,1.124181075,0.990848852,1.010244107,1.029400209
638,F,2032,2032,Uribe 110,14,EtaMes,1.05329569,1.152184628,0.994052985,1.116291464,1.072678073,0.959792525,1.045694733,1.134630652,1.033616268,1.039724804,1.061696305,0.997162431
639,F,2032,2032,Uribe 110,15,EtaMes,1.178378789,1.194551229,1.135738283,1.20650742,1.163248034,1.284653647,1.190190562,1.169354346,1.251050208,1.121184725,1.111389453,1.185184811
640,F,2032,2032,Uribe 110,16,EtaMes,1.188656497,1.173617144,1.188024306,1.198188593,1.201560482,1.110965389,1.206464035,1.218497749,1.134912763,1.135130787,1.147340027,1.160685352
641,F,2033,2033,Uribe 110,1,EtaMes,1.086055886,1.058654127,1.07080222,1.096427651,1.074791724,1.152095836,1.104351234,1.079990947,1.166960817,1.066042625,1.050152543,1.064645594
642,F,2033,2033,Uribe 110,2,EtaMes,1.033869692,1.057669726,1.067939891,1.051809419,1.063770542,1.026093821,1.086686981,1.099324997,1.001857565,1.010431858,1.026273446,1.03619082
643,F,2033,2033,Uribe 110,3,EtaMes,0.956850409,0.907143686,0.921136361,0.97009837,0.949610722,1.046662179,0.960062457,0.961503616,1.046266079,0.972648541,0.969346207,0.937433252
644,F,2033,2033,Uribe 110,4,EtaMes,0.912174849,0.918836037,0.927224875,0.911009236,0.930761481,0.913864347,0.931749566,0.966029982,0.908203228,0.947196847,0.953415815,0.943168851
645,F,2033,2033,Uribe 110,5,EtaMes,0.91422192,0.863661847,0.876309374,0.885460264,0.869186287,0.996650958,0.845209929,0.921956109,0.98966745,0.936504261,0.928448306,0.923194116
646,F,2033,2033,Uribe 110,6,EtaMes,0.987902359,0.964027078,0.978771058,0.909529725,0.963296614,0.940975961,0.953950179,0.954998581,0.915938723,0.962122966,0.965850096,1.035544655
647,F,2033,2033,Uribe 110,7,EtaMes,0.919269009,0.93017118,0.920918048,0.958168667,0.927126755,1.005669654,0.820614133,0.90863566,0.967714043,0.922661771,0.88458201,0.890533393
648,F,2033,2033,Uribe 110,8,EtaMes,0.976749352,0.994992079,0.989140937,0.936499987,0.998134118,0.926198555,0.988683914,0.933034928,0.919672296,0.958697299,0.955031942,0.968860387
649,F,2033,2033,Uribe 110,9,EtaMes,0.938680889,0.967285568,0.916721582,0.962011287,0.92567362,1.037192548,0.881611707,0.926844584,1.034652335,0.951591843,0.939520895,0.952134493
650,F,2033,2033,Uribe 110,10,EtaMes,0.988297656,0.989353583,0.97532656,0.951408121,0.981992364,0.954435716,1.025651395,0.967685339,0.96096561,1.008624145,0.99451632,0.9760759
651,F,2033,2033,Uribe 110,11,EtaMes,0.9493186,0.987042111,0.912549373,0.957490558,0.903903011,1.027493196,0.976207138,0.952864723,1.041022743,0.922149087,0.941146445,0.976688778
652,F,2033,2033,Uribe 110,12,EtaMes,1.002641271,0.968699865,0.988376841,0.980053109,0.97205317,0.910288215,1.025651395,0.980367785,0.953227781,0.985263694,0.999030167,0.989796145
653,F,2033,2033,Uribe 110,13,EtaMes,1.006001291,1.162757587,0.935253951,1.102756673,1.005358277,1.103811782,1.020036846,1.091888824,1.124181075,0.990848852,1.010244107,1.029400209
654,F,2033,2033,Uribe 110,14,EtaMes,1.05329569,1.152184628,0.994052985,1.116291464,1.072678073,0.959792525,1.045694733,1.134630652,1.033616268,1.039724804,1.061696305,0.997162431
655,F,2033,2033,Uribe 110,15,EtaMes,1.178378789,1.194551229,1.135738283,1.20650742,1.163248034,1.284653647,1.190190562,1.169354346,1.251050208,1.121184725,1.111389453,1.185184811
656,F,2033,2033,Uribe 110,16,EtaMes,1.188656497,1.173617144,1.188024306,1.198188593,1.201560482,1.110965389,1.206464035,1.218497749,1.134912763,1.135130787,1.147340027,1.160685352
657,F,2034,2034,Uribe 110,1,EtaMes,1.086055886,1.058654127,1.07080222,1.096427651,1.074791724,1.152095836,1.104351234,1.079990947,1.166960817,1.066042625,1.050152543,1.064645594
658,F,2034,2034,Uribe 110,2,EtaMes,1.033869692,1.057669726,1.067939891,1.051809419,1.063770542,1.026093821,1.086686981,1.099324997,1.001857565,1.010431858,1.026273446,1.03619082
659,F,2034,2034,Uribe 110,3,EtaMes,0.956850409,0.907143686,0.921136361,0.97009837,0.949610722,1.046662179,0.960062457,0.961503616,1.046266079,0.972648541,0.969346207,0.937433252
660,F,2034,2034,Uribe 110,4,EtaMes,0.912174849,0.918836037,0.927224875,0.911009236,0.930761481,0.913864347,0.931749566,0.966029982,0.908203228,0.947196847,0.953415815,0.943168851
661,F,2034,2034,Uribe 110,5,EtaMes,0.91422192,0.863661847,0.876309374,0.885460264,0.869186287,0.996650958,0.845209929,0.921956109,0.98966745,0.936504261,0.928448306,0.923194116
662,F,2034,2034,Uribe 110,6,EtaMes,0.987902359,0.964027078,0.978771058,0.909529725,0.963296614,0.940975961,0.953950179,0.954998581,0.915938723,0.962122966,0.965850096,1.035544655
663,F,2034,2034,Uribe 110,7,EtaMes,0.919269009,0.93017118,0.920918048,0.958168667,0.927126755,1.005669654,0.820614133,0.90863566,0.967714043,0.922661771,0.88458201,0.890533393
664,F,2034,2034,Uribe 110,8,EtaMes,0.976749352,0.994992079,0.989140937,0.936499987,0.998134118,0.926198555,0.988683914,0.933034928,0.919672296,0.958697299,0.955031942,0.968860387
665,F,2034,2034,Uribe 110,9,EtaMes,0.938680889,0.967285568,0.916721582,0.962011287,0.92567362,1.037192548,0.881611707,0.926844584,1.034652335,0.951591843,0.939520895,0.952134493
666,F,2034,2034,Uribe 110,10,EtaMes,0.988297656,0.989353583,0.97532656,0.951408121,0.981992364,0.954435716,1.025651395,0.967685339,0.96096561,1.008624145,0.99451632,0.9760759
667,F,2034,2034,Uribe 110,11,EtaMes,0.9493186,0.987042111,0.912549373,0.957490558,0.903903011,1.027493196,0.976207138,0.952864723,1.041022743,0.922149087,0.941146445,0.976688778
668,F,2034,2034,Uribe 110,12,EtaMes,1.002641271,0.968699865,0.988376841,0.980053109,0.97205317,0.910288215,1.025651395,0.980367785,0.953227781,0.985263694,0.999030167,0.989796145
669,F,2034,2034,Uribe 110,13,EtaMes,1.006001291,1.162757587,0.935253951,1.102756673,1.005358277,1.103811782,1.020036846,1.091888824,1.124181075,0.990848852,1.010244107,1.029400209
670,F,2034,2034,Uribe 110,14,EtaMes,1.05329569,1.152184628,0.994052985,1.116291464,1.072678073,0.959792525,1.045694733,1.134630652,1.033616268,1.039724804,1.061696305,0.997162431
671,F,2034,2034,Uribe 110,15,EtaMes,1.178378789,1.194551229,1.135738283,1.20650742,1.163248034,1.284653647,1.190190562,1.169354346,1.251050208,1.121184725,1.111389453,1.185184811
672,F,2034,2034,Uribe 110,16,EtaMes,1.188656497,1.173617144,1.188024306,1.198188593,1.201560482,1.110965389,1.206464035,1.218497749,1.134912763,1.135130787,1.147340027,1.160685352
673,F,2035,2035,Uribe 110,1,EtaMes,1.086055886,1.058654127,1.07080222,1.096427651,1.074791724,1.152095836,1.104351234,1.079990947,1.166960817,1.066042625,1.050152543,1.064645594
674,F,2035,2035,Uribe 110,2,EtaMes,1.033869692,1.057669726,1.067939891,1.051809419,1.063770542,1.026093821,1.086686981,1.099324997,1.001857565,1.010431858,1.026273446,1.03619082
675,F,2035,2035,Uribe 110,3,EtaMes,0.956850409,0.907143686,0.921136361,0.97009837,0.949610722,1.046662179,0.960062457,0.961503616,1.046266079,0.972648541,0.969346207,0.937433252
676,F,2035,2035,Uribe 110,4,EtaMes,0.912174849,0.918836037,0.927224875,0.911009236,0.930761481,0.913864347,0.931749566,0.966029982,0.908203228,0.947196847,0.953415815,0.943168851
677,F,2035,2035,Uribe 110,5,EtaMes,0.91422192,0.863661847,0.876309374,0.885460264,0.869186287,0.996650958,0.845209929,0.921956109,0.98966745,0.936504261,0.928448306,0.923194116
678,F,2035,2035,Uribe 110,6,EtaMes,0.987902359,0.964027078,0.978771058,0.909529725,0.963296614,0.940975961,0.953950179,0.954998581,0.915938723,0.962122966,0.965850096,1.035544655
679,F,2035,2035,Uribe 110,7,EtaMes,0.919269009,0.93017118,0.920918048,0.958168667,0.927126755,1.005669654,0.820614133,0.90863566,0.967714043,0.922661771,0.88458201,0.890533393
680,F,2035,2035,Uribe 110,8,EtaMes,0.976749352,0.994992079,0.989140937,0.936499987,0.998134118,0.926198555,0.988683914,0.933034928,0.919672296,0.958697299,0.955031942,0.968860387
681,F,2035,2035,Uribe 110,9,EtaMes,0.938680889,0.967285568,0.916721582,0.962011287,0.92567362,1.037192548,0.881611707,0.926844584,1.034652335,0.951591843,0.939520895,0.952134493
682,F,2035,2035,Uribe 110,10,EtaMes,0.988297656,0.989353583,0.97532656,0.951408121,0.981992364,0.954435716,1.025651395,0.967685339,0.96096561,1.008624145,0.99451632,0.9760759
683,F,2035,2035,Uribe 110,11,EtaMes,0.9493186,0.987042111,0.912549373,0.957490558,0.903903011,1.027493196,0.976207138,0.952864723,1.041022743,0.922149087,0.941146445,0.976688778
684,F,2035,2035,Uribe 110,12,EtaMes,1.002641271,0.968699865,0.988376841,0.980053109,0.97205317,0.910288215,1.025651395,0.980367785,0.953227781,0.985263694,0.999030167,0.989796145
685,F,2035,2035,Uribe 110,13,EtaMes,1.006001291,1.162757587,0.935253951,1.102756673,1.005358277,1.103811782,1.020036846,1.091888824,1.124181075,0.990848852,1.010244107,1.029400209
686,F,2035,2035,Uribe 110,14,EtaMes,1.05329569,1.152184628,0.994052985,1.116291464,1.072678073,0.959792525,1.045694733,1.134630652,1.033616268,1.039724804,1.061696305,0.997162431
687,F,2035,2035,Uribe 110,15,EtaMes,1.178378789,1.194551229,1.135738283,1.20650742,1.163248034,1.284653647,1.190190562,1.169354346,1.251050208,1.121184725,1.111389453,1.185184811
688,F,2035,2035,Uribe 110,16,EtaMes,1.188656497,1.173617144,1.188024306,1.198188593,1.201560482,1.110965389,1.206464035,1.218497749,1.134912763,1.135130787,1.147340027,1.160685352
689,F,2036,*,Uribe 110,1,EtaMes,1.086055886,1.058654127,1.07080222,1.096427651,1.074791724,1.152095836,1.104351234,1.079990947,1.166960817,1.066042625,1.050152543,1.064645594
690,F,2036,*,Uribe 110,2,EtaMes,1.033869692,1.057669726,1.067939891,1.051809419,1.063770542,1.026093821,1.086686981,1.099324997,1.001857565,1.010431858,1.026273446,1.03619082
691,F,2036,*,Uribe 110,3,EtaMes,0.956850409,0.907143686,0.921136361,0.97009837,0.949610722,1.046662179,0.960062457,0.961503616,1.046266079,0.972648541,0.969346207,0.937433252
692,F,2036,*,Uribe 110,4,EtaMes,0.912174849,0.918836037,0.927224875,0.911009236,0.930761481,0.913864347,0.931749566,0.966029982,0.908203228,0.947196847,0.953415815,0.943168851
693,F,2036,*,Uribe 110,5,EtaMes,0.91422192,0.863661847,0.876309374,0.885460264,0.869186287,0.996650958,0.845209929,0.921956109,0.98966745,0.936504261,0.928448306,0.923194116
694,F,2036,*,Uribe 110,6,EtaMes,0.987902359,0.964027078,0.978771058,0.909529725,0.963296614,0.940975961,0.953950179,0.954998581,0.915938723,0.962122966,0.965850096,1.035544655
695,F,2036,*,Uribe 110,7,EtaMes,0.919269009,0.93017118,0.920918048,0.958168667,0.927126755,1.005669654,0.820614133,0.90863566,0.967714043,0.922661771,0.88458201,0.890533393
696,F,2036,*,Uribe 110,8,EtaMes,0.976749352,0.994992079,0.989140937,0.936499987,0.998134118,0.926198555,0.988683914,0.933034928,0.919672296,0.958697299,0.955031942,0.968860387
697,F,2036,*,Uribe 110,9,EtaMes,0.938680889,0.967285568,0.916721582,0.962011287,0.92567362,1.037192548,0.881611707,0.926844584,1.034652335,0.951591843,0.939520895,0.952134493
698,F,2036,*,Uribe 110,10,EtaMes,0.988297656,0.989353583,0.97532656,0.951408121,0.981992364,0.954435716,1.025651395,0.967685339,0.96096561,1.008624145,0.99451632,0.9760759
699,F,2036,*,Uribe 110,11,EtaMes,0.9493186,0.987042111,0.912549373,0.957490558,0.903903011,1.027493196,0.976207138,0.952864723,1.041022743,0.922149087,0.941146445,0.976688778
700,F,2036,*,Uribe 110,12,EtaMes,1.002641271,0.968699865,0.988376841,0.980053109,0.97205317,0.910288215,1.025651395,0.980367785,0.953227781,0.985263694,0.999030167,0.989796145
701,F,2036,*,Uribe 110,13,EtaMes,1.006001291,1.162757587,0.935253951,1.102756673,1.005358277,1.103811782,1.020036846,1.091888824,1.124181075,0.990848852,1.010244107,1.029400209
702,F,2036,*,Uribe 110,14,EtaMes,1.05329569,1.152184628,0.994052985,1.116291464,1.072678073,0.959792525,1.045694733,1.134630652,1.033616268,1.039724804,1.061696305,0.997162431
703,F,2036,*,Uribe 110,15,EtaMes,1.178378789,1.194551229,1.135738283,1.20650742,1.163248034,1.284653647,1.190190562,1.169354346,1.251050208,1.121184725,1.111389453,1.185184811
704,F,2036,*,Uribe 110,16,EtaMes,1.188656497,1.173617144,1.188024306,1.198188593,1.201560482,1.110965389,1.206464035,1.218497749,1.134912763,1.135130787,1.147340027,1.160685352
705,F,2015,2015,Mantos Blancos 220,1,EtaMes,0,0,0,0,0,0,0,0,0,1.066276503,1.05031048,1.06439968
706,F,2015,2015,Mantos Blancos 220,2,EtaMes,0,0,0,0,0,0,0,0,0,1.010430814,1.026181726,1.035995756
707,F,2015,2015,Mantos Blancos 220,3,EtaMes,0,0,0,0,0,0,0,0,0,0.972380512,0.969585604,0.937457632
708,F,2015,2015,Mantos Blancos 220,4,EtaMes,0,0,0,0,0,0,0,0,0,0.947278888,0.953440629,0.94324947
709,F,2015,2015,Mantos Blancos 220,5,EtaMes,0,0,0,0,0,0,0,0,0,0.935776991,0.927892536,0.922593623
710,F,2015,2015,Mantos Blancos 220,6,EtaMes,0,0,0,0,0,0,0,0,0,0.962253056,0.96585984,1.035995756
711,F,2015,2015,Mantos Blancos 220,7,EtaMes,0,0,0,0,0,0,0,0,0,0.923045331,0.885312381,0.890559123
712,F,2015,2015,Mantos Blancos 220,8,EtaMes,0,0,0,0,0,0,0,0,0,0.958997802,0.955214802,0.96904365
713,F,2015,2015,Mantos Blancos 220,9,EtaMes,0,0,0,0,0,0,0,0,0,0.951691565,0.939297934,0.952065364
714,F,2015,2015,Mantos Blancos 220,10,EtaMes,0,0,0,0,0,0,0,0,0,1.008570669,0.994550754,0.97609124
715,F,2015,2015,Mantos Blancos 220,11,EtaMes,0,0,0,0,0,0,0,0,0,0.921453873,0.940311748,0.976411585
716,F,2015,2015,Mantos Blancos 220,12,EtaMes,0,0,0,0,0,0,0,0,0,0.985039833,0.999214295,0.9899515
717,F,2015,2015,Mantos Blancos 220,13,EtaMes,0,0,0,0,0,0,0,0,0,0.991478002,1.009504499,1.030229546
718,F,2015,2015,Mantos Blancos 220,14,EtaMes,0,0,0,0,0,0,0,0,0,1.039728099,1.061665188,0.997938769
719,F,2015,2015,Mantos Blancos 220,15,EtaMes,0,0,0,0,0,0,0,0,0,1.121447028,1.111815148,1.184849403
720,F,2015,2015,Mantos Blancos 220,16,EtaMes,0,0,0,0,0,0,0,0,0,1.13499853,1.14729861,1.160503183
721,F,2016,2016,Mantos Blancos 220,1,EtaMes,1.086005274,1.058476975,1.071166966,1.096239293,1.074331293,1.152091062,1.104547586,1.0799867,1.166707934,1.06650849,1.050512445,1.064388273
722,F,2016,2016,Mantos Blancos 220,2,EtaMes,1.033710051,1.057588246,1.067719928,1.052025685,1.06377475,1.026153982,1.086597093,1.099272176,1.001706275,1.010508436,1.026256711,1.03601007
723,F,2016,2016,Mantos Blancos 220,3,EtaMes,0.957026025,0.90739294,0.921220826,0.969859374,0.949418964,1.046882464,0.959813764,0.961347767,1.046089632,0.972269593,0.969375305,0.937221019
724,F,2016,2016,Mantos Blancos 220,4,EtaMes,0.912078711,0.918777144,0.927253142,0.911058503,0.930802906,0.913936042,0.931685251,0.966135885,0.908240145,0.947194942,0.953489507,0.94326681
725,F,2016,2016,Mantos Blancos 220,5,EtaMes,0.914892804,0.863845189,0.876409336,0.886079428,0.869696761,0.996798618,0.844948834,0.921712787,0.989508684,0.936259608,0.929233773,0.922908534
