DemIndINum,DemIndAñoFRlt,DemIndAñoIni,DemIndAñoFin,DemIndBar,DemIndIBlo,DemIndEtaTip,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Ene,Feb,Mar
3750,F,2029,2029,Chuquicamata 110,6,EtaMes,1.081829186,0.943626484,0.89820402,0.93842867,0.918793734,0.900911524,0.887794957,0.984403774,0.989718615,1.060657833,1.053429925,0.993238251
3751,F,2029,2029,Chuquicamata 110,7,EtaMes,1.012453673,1.050685896,1.069463582,1.07252846,1.048360893,1.219246149,1.125679496,0.998522223,1.074233912,1.008304498,0.98012319,0.978662428
3752,F,2029,2029,Chuquicamata 110,8,EtaMes,1.011790037,1.044382266,0.988430655,0.970749626,1.039390543,1.038615617,0.984433375,0.982425827,0.963017008,1.025369613,0.988425887,1.02488861
3753,F,2029,2029,Chuquicamata 110,9,EtaMes,0.912780613,0.900386527,0.895424526,1.005319417,1.021634588,0.967913636,1.066009903,1.011617597,1.032911134,0.966419509,0.868311616,0.953927697
3754,F,2029,2029,Chuquicamata 110,10,EtaMes,0.950122915,0.904308714,0.902123818,0.926160407,0.932889021,0.91199787,0.941942553,1.033552347,1.017877815,0.954218532,0.9968443,1.03335647
3755,F,2029,2029,Chuquicamata 110,11,EtaMes,0.847922932,0.725786858,0.945027795,0.754902936,0.840154351,1.10888661,0.896652434,0.839740821,0.989794007,0.997577855,0.863176673,0.974497907
3756,F,2029,2029,Chuquicamata 110,12,EtaMes,0.826176083,0.838139784,0.862070604,0.769537665,0.769561597,0.806531706,0.803377351,0.949823804,0.839749826,0.967774851,0.993083497,0.923551933
3757,F,2029,2029,Chuquicamata 110,13,EtaMes,0.939453686,0.949725534,0.827006224,1.066819878,1.110434893,1.108508666,1.044639151,0.816414687,0.988342697,0.947073241,0.870770603,0.870763475
3758,F,2029,2029,Chuquicamata 110,14,EtaMes,0.952981655,0.963381266,0.709839882,0.942352023,0.985301591,0.815721704,0.939498391,0.912174605,0.809341408,0.927367097,0.88373091,0.855809059
3759,F,2029,2029,Chuquicamata 110,15,EtaMes,0.993922907,1.041556501,1.069677389,1.077095326,1.022209347,1.203750461,1.101168238,1.030851427,1.163687436,1.042868128,1.0439122,0.992670362
3760,F,2029,2029,Chuquicamata 110,16,EtaMes,0.982998433,1.004616977,0.958711455,0.911619091,0.874865705,0.794715994,0.930473791,1.085483688,0.988210759,1.040240642,1.055724979,0.990600721
3761,F,2030,2030,Chuquicamata 110,1,EtaMes,1.016384442,1.090694124,1.13431843,1.166834241,1.131988366,1.177420388,1.196455751,1.012026827,1.118564862,1.013220877,1.006448813,0.962382936
3762,F,2030,2030,Chuquicamata 110,2,EtaMes,1.066310307,1.106267797,0.998337055,1.052953212,1.040177416,0.919729138,1.047856253,1.024099125,0.925697586,0.970151777,0.994298526,0.989767817
3763,F,2030,2030,Chuquicamata 110,3,EtaMes,1.05821905,1.027728154,1.082719628,1.101071372,1.083708588,1.22635149,1.190144102,1.057451404,1.250766088,1.114006632,1.062390762,1.051276529
3764,F,2030,2030,Chuquicamata 110,4,EtaMes,1.091732681,1.111318372,1.119993348,1.138955601,1.100800833,0.99978423,1.008348563,1.036089576,1.013844302,1.046670533,1.108409976,1.090105009
3765,F,2030,2030,Chuquicamata 110,5,EtaMes,0.988307523,0.938448046,0.964698057,0.916113302,0.841447559,1.105863061,1.12751784,1.0533591,1.140334525,0.994002307,1.0439122,0.928309583
3766,F,2030,2030,Chuquicamata 110,6,EtaMes,1.081829186,0.943626484,0.89820402,0.93842867,0.918793734,0.900911524,0.887794957,0.984403774,0.989718615,1.060657833,1.053429925,0.993238251
3767,F,2030,2030,Chuquicamata 110,7,EtaMes,1.012453673,1.050685896,1.069463582,1.07252846,1.048360893,1.219246149,1.125679496,0.998522223,1.074233912,1.008304498,0.98012319,0.978662428
3768,F,2030,2030,Chuquicamata 110,8,EtaMes,1.011790037,1.044382266,0.988430655,0.970749626,1.039390543,1.038615617,0.984433375,0.982425827,0.963017008,1.025369613,0.988425887,1.02488861
3769,F,2030,2030,Chuquicamata 110,9,EtaMes,0.912780613,0.900386527,0.895424526,1.005319417,1.021634588,0.967913636,1.066009903,1.011617597,1.032911134,0.966419509,0.868311616,0.953927697
3770,F,2030,2030,Chuquicamata 110,10,EtaMes,0.950122915,0.904308714,0.902123818,0.926160407,0.932889021,0.91199787,0.941942553,1.033552347,1.017877815,0.954218532,0.9968443,1.03335647
3771,F,2030,2030,Chuquicamata 110,11,EtaMes,0.847922932,0.725786858,0.945027795,0.754902936,0.840154351,1.10888661,0.896652434,0.839740821,0.989794007,0.997577855,0.863176673,0.974497907
3772,F,2030,2030,Chuquicamata 110,12,EtaMes,0.826176083,0.838139784,0.862070604,0.769537665,0.769561597,0.806531706,0.803377351,0.949823804,0.839749826,0.967774851,0.993083497,0.923551933
3773,F,2030,2030,Chuquicamata 110,13,EtaMes,0.939453686,0.949725534,0.827006224,1.066819878,1.110434893,1.108508666,1.044639151,0.816414687,0.988342697,0.947073241,0.870770603,0.870763475
3774,F,2030,2030,Chuquicamata 110,14,EtaMes,0.952981655,0.963381266,0.709839882,0.942352023,0.985301591,0.815721704,0.939498391,0.912174605,0.809341408,0.927367097,0.88373091,0.855809059
3775,F,2030,2030,Chuquicamata 110,15,EtaMes,0.993922907,1.041556501,1.069677389,1.077095326,1.022209347,1.203750461,1.101168238,1.030851427,1.163687436,1.042868128,1.0439122,0.992670362
3776,F,2030,2030,Chuquicamata 110,16,EtaMes,0.982998433,1.004616977,0.958711455,0.911619091,0.874865705,0.794715994,0.930473791,1.085483688,0.988210759,1.040240642,1.055724979,0.990600721
3777,F,2031,2031,Chuquicamata 110,1,EtaMes,1.016384442,1.090694124,1.13431843,1.166834241,1.131988366,1.177420388,1.196455751,1.012026827,1.118564862,1.013220877,1.006448813,0.962382936
3778,F,2031,2031,Chuquicamata 110,2,EtaMes,1.066310307,1.106267797,0.998337055,1.052953212,1.040177416,0.919729138,1.047856253,1.024099125,0.925697586,0.970151777,0.994298526,0.989767817
3779,F,2031,2031,Chuquicamata 110,3,EtaMes,1.05821905,1.027728154,1.082719628,1.101071372,1.083708588,1.22635149,1.190144102,1.057451404,1.250766088,1.114006632,1.062390762,1.051276529
3780,F,2031,2031,Chuquicamata 110,4,EtaMes,1.091732681,1.111318372,1.119993348,1.138955601,1.100800833,0.99978423,1.008348563,1.036089576,1.013844302,1.046670533,1.108409976,1.090105009
3781,F,2031,2031,Chuquicamata 110,5,EtaMes,0.988307523,0.938448046,0.964698057,0.916113302,0.841447559,1.105863061,1.12751784,1.0533591,1.140334525,0.994002307,1.0439122,0.928309583
3782,F,2031,2031,Chuquicamata 110,6,EtaMes,1.081829186,0.943626484,0.89820402,0.93842867,0.918793734,0.900911524,0.887794957,0.984403774,0.989718615,1.060657833,1.053429925,0.993238251
3783,F,2031,2031,Chuquicamata 110,7,EtaMes,1.012453673,1.050685896,1.069463582,1.07252846,1.048360893,1.219246149,1.125679496,0.998522223,1.074233912,1.008304498,0.98012319,0.978662428
3784,F,2031,2031,Chuquicamata 110,8,EtaMes,1.011790037,1.044382266,0.988430655,0.970749626,1.039390543,1.038615617,0.984433375,0.982425827,0.963017008,1.025369613,0.988425887,1.02488861
3785,F,2031,2031,Chuquicamata 110,9,EtaMes,0.912780613,0.900386527,0.895424526,1.005319417,1.021634588,0.967913636,1.066009903,1.011617597,1.032911134,0.966419509,0.868311616,0.953927697
3786,F,2031,2031,Chuquicamata 110,10,EtaMes,0.950122915,0.904308714,0.902123818,0.926160407,0.932889021,0.91199787,0.941942553,1.033552347,1.017877815,0.954218532,0.9968443,1.03335647
3787,F,2031,2031,Chuquicamata 110,11,EtaMes,0.847922932,0.725786858,0.945027795,0.754902936,0.840154351,1.10888661,0.896652434,0.839740821,0.989794007,0.997577855,0.863176673,0.974497907
3788,F,2031,2031,Chuquicamata 110,12,EtaMes,0.826176083,0.838139784,0.862070604,0.769537665,0.769561597,0.806531706,0.803377351,0.949823804,0.839749826,0.967774851,0.993083497,0.923551933
3789,F,2031,2031,Chuquicamata 110,13,EtaMes,0.939453686,0.949725534,0.827006224,1.066819878,1.110434893,1.108508666,1.044639151,0.816414687,0.988342697,0.947073241,0.870770603,0.870763475
3790,F,2031,2031,Chuquicamata 110,14,EtaMes,0.952981655,0.963381266,0.709839882,0.942352023,0.985301591,0.815721704,0.939498391,0.912174605,0.809341408,0.927367097,0.88373091,0.855809059
3791,F,2031,2031,Chuquicamata 110,15,EtaMes,0.993922907,1.041556501,1.069677389,1.077095326,1.022209347,1.203750461,1.101168238,1.030851427,1.163687436,1.042868128,1.0439122,0.992670362
3792,F,2031,2031,Chuquicamata 110,16,EtaMes,0.982998433,1.004616977,0.958711455,0.911619091,0.874865705,0.794715994,0.930473791,1.085483688,0.988210759,1.040240642,1.055724979,0.990600721
3793,F,2032,2032,Chuquicamata 110,1,EtaMes,1.016384442,1.090694124,1.13431843,1.166834241,1.131988366,1.177420388,1.196455751,1.012026827,1.118564862,1.013220877,1.006448813,0.962382936
3794,F,2032,2032,Chuquicamata 110,2,EtaMes,1.066310307,1.106267797,0.998337055,1.052953212,1.040177416,0.919729138,1.047856253,1.024099125,0.925697586,0.970151777,0.994298526,0.989767817
3795,F,2032,2032,Chuquicamata 110,3,EtaMes,1.05821905,1.027728154,1.082719628,1.101071372,1.083708588,1.22635149,1.190144102,1.057451404,1.250766088,1.114006632,1.062390762,1.051276529
3796,F,2032,2032,Chuquicamata 110,4,EtaMes,1.091732681,1.111318372,1.119993348,1.138955601,1.100800833,0.99978423,1.008348563,1.036089576,1.013844302,1.046670533,1.108409976,1.090105009
3797,F,2032,2032,Chuquicamata 110,5,EtaMes,0.988307523,0.938448046,0.964698057,0.916113302,0.841447559,1.105863061,1.12751784,1.0533591,1.140334525,0.994002307,1.0439122,0.928309583
3798,F,2032,2032,Chuquicamata 110,6,EtaMes,1.081829186,0.943626484,0.89820402,0.93842867,0.918793734,0.900911524,0.887794957,0.984403774,0.989718615,1.060657833,1.053429925,0.993238251
3799,F,2032,2032,Chuquicamata 110,7,EtaMes,1.012453673,1.050685896,1.069463582,1.07252846,1.048360893,1.219246149,1.125679496,0.998522223,1.074233912,1.008304498,0.98012319,0.978662428
3800,F,2032,2032,Chuquicamata 110,8,EtaMes,1.011790037,1.044382266,0.988430655,0.970749626,1.039390543,1.038615617,0.984433375,0.982425827,0.963017008,1.025369613,0.988425887,1.02488861
3801,F,2032,2032,Chuquicamata 110,9,EtaMes,0.912780613,0.900386527,0.895424526,1.005319417,1.021634588,0.967913636,1.066009903,1.011617597,1.032911134,0.966419509,0.868311616,0.953927697
3802,F,2032,2032,Chuquicamata 110,10,EtaMes,0.950122915,0.904308714,0.902123818,0.926160407,0.932889021,0.91199787,0.941942553,1.033552347,1.017877815,0.954218532,0.9968443,1.03335647
3803,F,2032,2032,Chuquicamata 110,11,EtaMes,0.847922932,0.725786858,0.945027795,0.754902936,0.840154351,1.10888661,0.896652434,0.839740821,0.989794007,0.997577855,0.863176673,0.974497907
3804,F,2032,2032,Chuquicamata 110,12,EtaMes,0.826176083,0.838139784,0.862070604,0.769537665,0.769561597,0.806531706,0.803377351,0.949823804,0.839749826,0.967774851,0.993083497,0.923551933
3805,F,2032,2032,Chuquicamata 110,13,EtaMes,0.939453686,0.949725534,0.827006224,1.066819878,1.110434893,1.108508666,1.044639151,0.816414687,0.988342697,0.947073241,0.870770603,0.870763475
3806,F,2032,2032,Chuquicamata 110,14,EtaMes,0.952981655,0.963381266,0.709839882,0.942352023,0.985301591,0.815721704,0.939498391,0.912174605,0.809341408,0.927367097,0.88373091,0.855809059
3807,F,2032,2032,Chuquicamata 110,15,EtaMes,0.993922907,1.041556501,1.069677389,1.077095326,1.022209347,1.203750461,1.101168238,1.030851427,1.163687436,1.042868128,1.0439122,0.992670362
3808,F,2032,2032,Chuquicamata 110,16,EtaMes,0.982998433,1.004616977,0.958711455,0.911619091,0.874865705,0.794715994,0.930473791,1.085483688,0.988210759,1.040240642,1.055724979,0.990600721
3809,F,2033,2033,Chuquicamata 110,1,EtaMes,1.016384442,1.090694124,1.13431843,1.166834241,1.131988366,1.177420388,1.196455751,1.012026827,1.118564862,1.013220877,1.006448813,0.962382936
3810,F,2033,2033,Chuquicamata 110,2,EtaMes,1.066310307,1.106267797,0.998337055,1.052953212,1.040177416,0.919729138,1.047856253,1.024099125,0.925697586,0.970151777,0.994298526,0.989767817
3811,F,2033,2033,Chuquicamata 110,3,EtaMes,1.05821905,1.027728154,1.082719628,1.101071372,1.083708588,1.22635149,1.190144102,1.057451404,1.250766088,1.114006632,1.062390762,1.051276529
3812,F,2033,2033,Chuquicamata 110,4,EtaMes,1.091732681,1.111318372,1.119993348,1.138955601,1.100800833,0.99978423,1.008348563,1.036089576,1.013844302,1.046670533,1.108409976,1.090105009
3813,F,2033,2033,Chuquicamata 110,5,EtaMes,0.988307523,0.938448046,0.964698057,0.916113302,0.841447559,1.105863061,1.12751784,1.0533591,1.140334525,0.994002307,1.0439122,0.928309583
3814,F,2033,2033,Chuquicamata 110,6,EtaMes,1.081829186,0.943626484,0.89820402,0.93842867,0.918793734,0.900911524,0.887794957,0.984403774,0.989718615,1.060657833,1.053429925,0.993238251
3815,F,2033,2033,Chuquicamata 110,7,EtaMes,1.012453673,1.050685896,1.069463582,1.07252846,1.048360893,1.219246149,1.125679496,0.998522223,1.074233912,1.008304498,0.98012319,0.978662428
3816,F,2033,2033,Chuquicamata 110,8,EtaMes,1.011790037,1.044382266,0.988430655,0.970749626,1.039390543,1.038615617,0.984433375,0.982425827,0.963017008,1.025369613,0.988425887,1.02488861
3817,F,2033,2033,Chuquicamata 110,9,EtaMes,0.912780613,0.900386527,0.895424526,1.005319417,1.021634588,0.967913636,1.066009903,1.011617597,1.032911134,0.966419509,0.868311616,0.953927697
3818,F,2033,2033,Chuquicamata 110,10,EtaMes,0.950122915,0.904308714,0.902123818,0.926160407,0.932889021,0.91199787,0.941942553,1.033552347,1.017877815,0.954218532,0.9968443,1.03335647
3819,F,2033,2033,Chuquicamata 110,11,EtaMes,0.847922932,0.725786858,0.945027795,0.754902936,0.840154351,1.10888661,0.896652434,0.839740821,0.989794007,0.997577855,0.863176673,0.974497907
3820,F,2033,2033,Chuquicamata 110,12,EtaMes,0.826176083,0.838139784,0.862070604,0.769537665,0.769561597,0.806531706,0.803377351,0.949823804,0.839749826,0.967774851,0.993083497,0.923551933
3821,F,2033,2033,Chuquicamata 110,13,EtaMes,0.939453686,0.949725534,0.827006224,1.066819878,1.110434893,1.108508666,1.044639151,0.816414687,0.988342697,0.947073241,0.870770603,0.870763475
3822,F,2033,2033,Chuquicamata 110,14,EtaMes,0.952981655,0.963381266,0.709839882,0.942352023,0.985301591,0.815721704,0.939498391,0.912174605,0.809341408,0.927367097,0.88373091,0.855809059
3823,F,2033,2033,Chuquicamata 110,15,EtaMes,0.993922907,1.041556501,1.069677389,1.077095326,1.022209347,1.203750461,1.101168238,1.030851427,1.163687436,1.042868128,1.0439122,0.992670362
3824,F,2033,2033,Chuquicamata 110,16,EtaMes,0.982998433,1.004616977,0.958711455,0.911619091,0.874865705,0.794715994,0.930473791,1.085483688,0.988210759,1.040240642,1.055724979,0.990600721
3825,F,2034,2034,Chuquicamata 110,1,EtaMes,1.016384442,1.090694124,1.13431843,1.166834241,1.131988366,1.177420388,1.196455751,1.012026827,1.118564862,1.013220877,1.006448813,0.962382936
3826,F,2034,2034,Chuquicamata 110,2,EtaMes,1.066310307,1.106267797,0.998337055,1.052953212,1.040177416,0.919729138,1.047856253,1.024099125,0.925697586,0.970151777,0.994298526,0.989767817
3827,F,2034,2034,Chuquicamata 110,3,EtaMes,1.05821905,1.027728154,1.082719628,1.101071372,1.083708588,1.22635149,1.190144102,1.057451404,1.250766088,1.114006632,1.062390762,1.051276529
3828,F,2034,2034,Chuquicamata 110,4,EtaMes,1.091732681,1.111318372,1.119993348,1.138955601,1.100800833,0.99978423,1.008348563,1.036089576,1.013844302,1.046670533,1.108409976,1.090105009
3829,F,2034,2034,Chuquicamata 110,5,EtaMes,0.988307523,0.938448046,0.964698057,0.916113302,0.841447559,1.105863061,1.12751784,1.0533591,1.140334525,0.994002307,1.0439122,0.928309583
3830,F,2034,2034,Chuquicamata 110,6,EtaMes,1.081829186,0.943626484,0.89820402,0.93842867,0.918793734,0.900911524,0.887794957,0.984403774,0.989718615,1.060657833,1.053429925,0.993238251
3831,F,2034,2034,Chuquicamata 110,7,EtaMes,1.012453673,1.050685896,1.069463582,1.07252846,1.048360893,1.219246149,1.125679496,0.998522223,1.074233912,1.008304498,0.98012319,0.978662428
3832,F,2034,2034,Chuquicamata 110,8,EtaMes,1.011790037,1.044382266,0.988430655,0.970749626,1.039390543,1.038615617,0.984433375,0.982425827,0.963017008,1.025369613,0.988425887,1.02488861
3833,F,2034,2034,Chuquicamata 110,9,EtaMes,0.912780613,0.900386527,0.895424526,1.005319417,1.021634588,0.967913636,1.066009903,1.011617597,1.032911134,0.966419509,0.868311616,0.953927697
3834,F,2034,2034,Chuquicamata 110,10,EtaMes,0.950122915,0.904308714,0.902123818,0.926160407,0.932889021,0.91199787,0.941942553,1.033552347,1.017877815,0.954218532,0.9968443,1.03335647
3835,F,2034,2034,Chuquicamata 110,11,EtaMes,0.847922932,0.725786858,0.945027795,0.754902936,0.840154351,1.10888661,0.896652434,0.839740821,0.989794007,0.997577855,0.863176673,0.974497907
3836,F,2034,2034,Chuquicamata 110,12,EtaMes,0.826176083,0.838139784,0.862070604,0.769537665,0.769561597,0.806531706,0.803377351,0.949823804,0.839749826,0.967774851,0.993083497,0.923551933
3837,F,2034,2034,Chuquicamata 110,13,EtaMes,0.939453686,0.949725534,0.827006224,1.066819878,1.110434893,1.108508666,1.044639151,0.816414687,0.988342697,0.947073241,0.870770603,0.870763475
3838,F,2034,2034,Chuquicamata 110,14,EtaMes,0.952981655,0.963381266,0.709839882,0.942352023,0.985301591,0.815721704,0.939498391,0.912174605,0.809341408,0.927367097,0.88373091,0.855809059
3839,F,2034,2034,Chuquicamata 110,15,EtaMes,0.993922907,1.041556501,1.069677389,1.077095326,1.022209347,1.203750461,1.101168238,1.030851427,1.163687436,1.042868128,1.0439122,0.992670362
3840,F,2034,2034,Chuquicamata 110,16,EtaMes,0.982998433,1.004616977,0.958711455,0.911619091,0.874865705,0.794715994,0.930473791,1.085483688,0.988210759,1.040240642,1.055724979,0.990600721
3841,F,2035,2035,Chuquicamata 110,1,EtaMes,1.016384442,1.090694124,1.13431843,1.166834241,1.131988366,1.177420388,1.196455751,1.012026827,1.118564862,1.013220877,1.006448813,0.962382936
3842,F,2035,2035,Chuquicamata 110,2,EtaMes,1.066310307,1.106267797,0.998337055,1.052953212,1.040177416,0.919729138,1.047856253,1.024099125,0.925697586,0.970151777,0.994298526,0.989767817
3843,F,2035,2035,Chuquicamata 110,3,EtaMes,1.05821905,1.027728154,1.082719628,1.101071372,1.083708588,1.22635149,1.190144102,1.057451404,1.250766088,1.114006632,1.062390762,1.051276529
3844,F,2035,2035,Chuquicamata 110,4,EtaMes,1.091732681,1.111318372,1.119993348,1.138955601,1.100800833,0.99978423,1.008348563,1.036089576,1.013844302,1.046670533,1.108409976,1.090105009
3845,F,2035,2035,Chuquicamata 110,5,EtaMes,0.988307523,0.938448046,0.964698057,0.916113302,0.841447559,1.105863061,1.12751784,1.0533591,1.140334525,0.994002307,1.0439122,0.928309583
3846,F,2035,2035,Chuquicamata 110,6,EtaMes,1.081829186,0.943626484,0.89820402,0.93842867,0.918793734,0.900911524,0.887794957,0.984403774,0.989718615,1.060657833,1.053429925,0.993238251
3847,F,2035,2035,Chuquicamata 110,7,EtaMes,1.012453673,1.050685896,1.069463582,1.07252846,1.048360893,1.219246149,1.125679496,0.998522223,1.074233912,1.008304498,0.98012319,0.978662428
3848,F,2035,2035,Chuquicamata 110,8,EtaMes,1.011790037,1.044382266,0.988430655,0.970749626,1.039390543,1.038615617,0.984433375,0.982425827,0.963017008,1.025369613,0.988425887,1.02488861
3849,F,2035,2035,Chuquicamata 110,9,EtaMes,0.912780613,0.900386527,0.895424526,1.005319417,1.021634588,0.967913636,1.066009903,1.011617597,1.032911134,0.966419509,0.868311616,0.953927697
3850,F,2035,2035,Chuquicamata 110,10,EtaMes,0.950122915,0.904308714,0.902123818,0.926160407,0.932889021,0.91199787,0.941942553,1.033552347,1.017877815,0.954218532,0.9968443,1.03335647
3851,F,2035,2035,Chuquicamata 110,11,EtaMes,0.847922932,0.725786858,0.945027795,0.754902936,0.840154351,1.10888661,0.896652434,0.839740821,0.989794007,0.997577855,0.863176673,0.974497907
3852,F,2035,2035,Chuquicamata 110,12,EtaMes,0.826176083,0.838139784,0.862070604,0.769537665,0.769561597,0.806531706,0.803377351,0.949823804,0.839749826,0.967774851,0.993083497,0.923551933
3853,F,2035,2035,Chuquicamata 110,13,EtaMes,0.939453686,0.949725534,0.827006224,1.066819878,1.110434893,1.108508666,1.044639151,0.816414687,0.988342697,0.947073241,0.870770603,0.870763475
