ApeINum,ApeIAnoIni,ApeIAnoFin,ApeEtaNom,ApeIApe,ApeIHid,ApeHidPot
5079,9,9,MesAbr,39,36,2674.94
5080,9,9,MesAbr,40,39,2716.246
5081,9,9,MesAbr,41,35,2732.727
5082,9,9,MesAbr,42,14,2738.515
5083,9,9,MesAbr,43,7,2856.806
5084,9,9,MesAbr,44,43,2890.364
5085,9,9,MesAbr,45,31,2951.684
5086,9,9,MesAbr,46,27,2993.062
5087,9,9,MesAbr,47,38,2993.497
5088,9,9,MesAbr,48,55,3037.953
5089,9,9,MesAbr,49,24,3078.612
5090,9,9,MesAbr,50,16,3090.818
5091,9,9,MesAbr,51,47,3165.878
5092,9,9,MesAbr,52,26,3249.216
5093,9,9,MesAbr,53,34,3273.975
5094,9,9,MesAbr,54,6,3866.392
5095,9,9,MesAbr,55,45,4256.419
5096,9,9,MesAbr,56,21,4562.442
5097,9,9,MesMay,1,30,1801.894
5098,9,9,MesMay,2,56,1853.141
5099,9,9,MesMay,3,40,1946.264
5100,9,9,MesMay,4,54,1948.122
5101,9,9,MesMay,5,41,1984.86
5102,9,9,MesMay,6,17,1989.709
5103,9,9,MesMay,7,3,2052.632
5104,9,9,MesMay,8,9,2072.753
5105,9,9,MesMay,9,52,2086.609
5106,9,9,MesMay,10,48,2155.763
5107,9,9,MesMay,11,51,2285.23
5108,9,9,MesMay,12,4,2328.626
5109,9,9,MesMay,13,29,2332.669
5110,9,9,MesMay,14,37,2365.548
5111,9,9,MesMay,15,44,2367.933
5112,9,9,MesMay,16,1,2386.111
5113,9,9,MesMay,17,2,2431.187
5114,9,9,MesMay,18,5,2457.894
5115,9,9,MesMay,19,39,2462.004
5116,9,9,MesMay,20,45,2472.588
5117,9,9,MesMay,21,11,2531.29
5118,9,9,MesMay,22,28,2604.015
5119,9,9,MesMay,23,36,2718.629
5120,9,9,MesMay,24,24,2999.284
5121,9,9,MesMay,25,53,3107.202
5122,9,9,MesMay,26,15,3351.78
5123,9,9,MesMay,27,35,3352.258
5124,9,9,MesMay,28,20,3376.28
5125,9,9,MesMay,29,19,3395.148
5126,9,9,MesMay,30,8,3475.112
5127,9,9,MesMay,31,47,3483.395
5128,9,9,MesMay,32,31,3519.998
5129,9,9,MesMay,33,25,3571.609
5130,9,9,MesMay,34,23,3756.173
5131,9,9,MesMay,35,7,3786.952
5132,9,9,MesMay,36,10,3793.832
5133,9,9,MesMay,37,38,4018.329
5134,9,9,MesMay,38,12,4228.604
5135,9,9,MesMay,39,46,4295.299
5136,9,9,MesMay,40,55,4317.021
5137,9,9,MesMay,41,43,4413.366
5138,9,9,MesMay,42,14,4437.294
5139,9,9,MesMay,43,18,4441.027
5140,9,9,MesMay,44,16,4497.321
5141,9,9,MesMay,45,34,4568.168
5142,9,9,MesMay,46,50,4596.471
5143,9,9,MesMay,47,26,4722.935
5144,9,9,MesMay,48,6,4778.181
5145,9,9,MesMay,49,27,4913.439
5146,9,9,MesMay,50,49,5227.009
5147,9,9,MesMay,51,42,5347.699
5148,9,9,MesMay,52,33,5474.654
5149,9,9,MesMay,53,13,6289.668
5150,9,9,MesMay,54,32,6798.286
5151,9,9,MesMay,55,22,7786.372
5152,9,9,MesMay,56,21,7799.093
5153,9,9,MesJun,1,56,1795.591
5154,9,9,MesJun,2,54,1887.18
5155,9,9,MesJun,3,9,1996.598
5156,9,9,MesJun,4,48,2191.522
5157,9,9,MesJun,5,39,2375.631
5158,9,9,MesJun,6,20,2824.548
5159,9,9,MesJun,7,30,2870.033
5160,9,9,MesJun,8,8,2944.082
5161,9,9,MesJun,9,5,2976.857
5162,9,9,MesJun,10,3,3049.844
5163,9,9,MesJun,11,4,3123.746
5164,9,9,MesJun,12,52,3172.676
5165,9,9,MesJun,13,51,3208.014
5166,9,9,MesJun,14,40,3275.965
5167,9,9,MesJun,15,29,3403.187
5168,9,9,MesJun,16,12,3470.655
5169,9,9,MesJun,17,25,3757.038
5170,9,9,MesJun,18,37,3766.639
5171,9,9,MesJun,19,31,3908.219
5172,9,9,MesJun,20,11,4066.167
5173,9,9,MesJun,21,19,4170.273
5174,9,9,MesJun,22,50,4350.198
5175,9,9,MesJun,23,18,4581.831
5176,9,9,MesJun,24,28,4628.603
5177,9,9,MesJun,25,7,4717.134
5178,9,9,MesJun,26,14,4759.435
5179,9,9,MesJun,27,2,4761.77
5180,9,9,MesJun,28,1,4818.389
5181,9,9,MesJun,29,45,4885.839
5182,9,9,MesJun,30,49,4977.025
5183,9,9,MesJun,31,24,5116.795
5184,9,9,MesJun,32,17,5175.387
5185,9,9,MesJun,33,15,5185.265
5186,9,9,MesJun,34,53,5250.451
5187,9,9,MesJun,35,43,5275.462
5188,9,9,MesJun,36,23,5424.861
5189,9,9,MesJun,37,26,5490.627
5190,9,9,MesJun,38,16,5493.068
5191,9,9,MesJun,39,35,5607.121
5192,9,9,MesJun,40,42,5766.036
5193,9,9,MesJun,41,44,5791.718
5194,9,9,MesJun,42,10,5894.463
5195,9,9,MesJun,43,46,5915.875
5196,9,9,MesJun,44,41,6090.839
5197,9,9,MesJun,45,47,6317.165
5198,9,9,MesJun,46,36,6614.841
5199,9,9,MesJun,47,32,6625.632
5200,9,9,MesJun,48,38,6737.545
5201,9,9,MesJun,49,6,6872.296
5202,9,9,MesJun,50,22,6906.414
5203,9,9,MesJun,51,21,7427.263
5204,9,9,MesJun,52,33,7517.18
5205,9,9,MesJun,53,34,7597.003
5206,9,9,MesJun,54,13,7887.067
5207,9,9,MesJun,55,55,8037.159
5208,9,9,MesJun,56,27,8089.299
5209,9,9,MesJul,1,54,1946.56
5210,9,9,MesJul,2,56,2039.285
5211,9,9,MesJul,3,9,2243.119
5212,9,9,MesJul,4,39,2437.209
5213,9,9,MesJul,5,3,2633.664
5214,9,9,MesJul,6,37,2725.02
5215,9,9,MesJul,7,5,2779.322
5216,9,9,MesJul,8,40,2788.138
5217,9,9,MesJul,9,31,3148.207
5218,9,9,MesJul,10,8,3162.63
5219,9,9,MesJul,11,30,3236.471
5220,9,9,MesJul,12,51,3290.825
5221,9,9,MesJul,13,52,3402.657
5222,9,9,MesJul,14,48,3514.209
5223,9,9,MesJul,15,29,3515.693
5224,9,9,MesJul,16,17,3606.762
5225,9,9,MesJul,17,11,4151.751
5226,9,9,MesJul,18,15,4255.648
5227,9,9,MesJul,19,53,4319.794
5228,9,9,MesJul,20,1,4515.62
5229,9,9,MesJul,21,43,4586.759
5230,9,9,MesJul,22,33,4702.253
5231,9,9,MesJul,23,4,4727.078
5232,9,9,MesJul,24,24,4729.532
5233,9,9,MesJul,25,50,4932.587
5234,9,9,MesJul,26,10,4939.513
5235,9,9,MesJul,27,7,5023.577
5236,9,9,MesJul,28,20,5187.956
5237,9,9,MesJul,29,49,5233.33
5238,9,9,MesJul,30,14,5374.204
5239,9,9,MesJul,31,6,5421.553
5240,9,9,MesJul,32,27,5426.289
5241,9,9,MesJul,33,13,5530.678
5242,9,9,MesJul,34,16,5589.794
5243,9,9,MesJul,35,38,5612.472
5244,9,9,MesJul,36,2,5615.265
5245,9,9,MesJul,37,22,5754.939
5246,9,9,MesJul,38,45,5769.832
5247,9,9,MesJul,39,32,5783.799
5248,9,9,MesJul,40,28,5866.63
5249,9,9,MesJul,41,12,5868.243
5250,9,9,MesJul,42,44,5896.911
5251,9,9,MesJul,43,26,5949.237
5252,9,9,MesJul,44,21,6048.163
5253,9,9,MesJul,45,25,6276.954
5254,9,9,MesJul,46,36,6281.863
5255,9,9,MesJul,47,34,6380.178
5256,9,9,MesJul,48,35,6392.815
5257,9,9,MesJul,49,41,6678.826
5258,9,9,MesJul,50,46,6927.888
5259,9,9,MesJul,51,23,7021.206
5260,9,9,MesJul,52,18,7067.227
5261,9,9,MesJul,53,47,7852.706
5262,9,9,MesJul,54,55,7914.914
5263,9,9,MesJul,55,19,7923.671
5264,9,9,MesJul,56,42,7938.325
5265,9,9,MesAgo,1,54,2245.853
5266,9,9,MesAgo,2,56,2380.184
5267,9,9,MesAgo,3,9,2900.792
5268,9,9,MesAgo,4,39,2924.141
5269,9,9,MesAgo,5,48,3160.885
5270,9,9,MesAgo,6,53,3448.018
5271,9,9,MesAgo,7,17,3501.444
5272,9,9,MesAgo,8,5,3508.79
5273,9,9,MesAgo,9,26,3740.275
5274,9,9,MesAgo,10,37,3817.59
5275,9,9,MesAgo,11,51,3853.907
5276,9,9,MesAgo,12,33,3942.067
5277,9,9,MesAgo,13,25,4059.203
5278,9,9,MesAgo,14,44,4256.009
5279,9,9,MesAgo,15,16,4288.676
5280,9,9,MesAgo,16,45,4396.473
5281,9,9,MesAgo,17,8,4410.062
5282,9,9,MesAgo,18,1,4422.209
5283,9,9,MesAgo,19,15,4434.934
5284,9,9,MesAgo,20,11,4451.09
5285,9,9,MesAgo,21,14,4499.316
5286,9,9,MesAgo,22,32,4502.005
5287,9,9,MesAgo,23,24,4607.304
5288,9,9,MesAgo,24,7,4661.923
5289,9,9,MesAgo,25,35,4767.959
5290,9,9,MesAgo,26,30,4875.233
5291,9,9,MesAgo,27,3,4968.498
5292,9,9,MesAgo,28,40,5061.143
5293,9,9,MesAgo,29,29,5083.455
5294,9,9,MesAgo,30,36,5282.913
5295,9,9,MesAgo,31,52,5371.04
5296,9,9,MesAgo,32,19,5383.826
5297,9,9,MesAgo,33,31,5449.065
5298,9,9,MesAgo,34,41,5644.367
5299,9,9,MesAgo,35,22,5693.538
5300,9,9,MesAgo,36,2,5736.035
5301,9,9,MesAgo,37,18,5766.178
5302,9,9,MesAgo,38,4,5804.798
5303,9,9,MesAgo,39,21,5847.794
5304,9,9,MesAgo,40,10,6090.249
5305,9,9,MesAgo,41,50,6102.799
5306,9,9,MesAgo,42,27,6104.124
5307,9,9,MesAgo,43,12,6173.134
5308,9,9,MesAgo,44,23,6175.444
5309,9,9,MesAgo,45,28,6195.833
5310,9,9,MesAgo,46,49,6196.225
5311,9,9,MesAgo,47,34,6283.21
5312,9,9,MesAgo,48,47,6286.107
5313,9,9,MesAgo,49,38,6411.714
5314,9,9,MesAgo,50,55,6529.549
5315,9,9,MesAgo,51,6,6617.593
5316,9,9,MesAgo,52,20,6665.165
5317,9,9,MesAgo,53,46,6727.508
5318,9,9,MesAgo,54,42,7117.667
5319,9,9,MesAgo,55,13,7748.224
5320,9,9,MesAgo,56,43,7936.388
5321,9,9,MesSep,1,54,2136.809
5322,9,9,MesSep,2,39,2704.237
5323,9,9,MesSep,3,56,2869.141
5324,9,9,MesSep,4,9,3190.748
5325,9,9,MesSep,5,53,3640.067
5326,9,9,MesSep,6,37,3752.275
5327,9,9,MesSep,7,48,3829.511
5328,9,9,MesSep,8,29,3877.997
5329,9,9,MesSep,9,51,3915.157
5330,9,9,MesSep,10,14,4025.504
5331,9,9,MesSep,11,26,4028.575
5332,9,9,MesSep,12,17,4124.72
5333,9,9,MesSep,13,3,4267.895
5334,9,9,MesSep,14,11,4274.801
5335,9,9,MesSep,15,15,4358.099
5336,9,9,MesSep,16,24,4364.067
5337,9,9,MesSep,17,1,4366.727
5338,9,9,MesSep,18,8,4457.245
5339,9,9,MesSep,19,16,4518.79
5340,9,9,MesSep,20,30,4769.824
5341,9,9,MesSep,21,44,4894.099
5342,9,9,MesSep,22,5,4901.321
5343,9,9,MesSep,23,22,4970.369
5344,9,9,MesSep,24,12,4992.364
5345,9,9,MesSep,25,7,5000.61
5346,9,9,MesSep,26,27,5122.884
5347,9,9,MesSep,27,6,5233.674
5348,9,9,MesSep,28,33,5296.588
5349,9,9,MesSep,29,21,5366.559
5350,9,9,MesSep,30,52,5387.601
5351,9,9,MesSep,31,28,5493.363
5352,9,9,MesSep,32,42,5500.455
5353,9,9,MesSep,33,18,5519.529
5354,9,9,MesSep,34,10,5523.508
5355,9,9,MesSep,35,45,5584.476
5356,9,9,MesSep,36,20,5619.225
5357,9,9,MesSep,37,31,5716.098
5358,9,9,MesSep,38,34,5741.341
5359,9,9,MesSep,39,25,5765.481
5360,9,9,MesSep,40,4,5768.208
5361,9,9,MesSep,41,49,5846.233
5362,9,9,MesSep,42,32,5853.628
5363,9,9,MesSep,43,46,5875.149
5364,9,9,MesSep,44,40,5879.044
5365,9,9,MesSep,45,50,5920.44
5366,9,9,MesSep,46,13,5991.23
5367,9,9,MesSep,47,41,6001.99
5368,9,9,MesSep,48,19,6005.011
5369,9,9,MesSep,49,2,6036.744
5370,9,9,MesSep,50,47,6045.884
5371,9,9,MesSep,51,35,6207.444
5372,9,9,MesSep,52,38,6279.962
5373,9,9,MesSep,53,23,6344.045
5374,9,9,MesSep,54,36,6586.772
5375,9,9,MesSep,55,43,6933.036
5376,9,9,MesSep,56,55,7592.561
5377,9,9,MesOct,1,54,2720.97
5378,9,9,MesOct,2,56,3115.706
5379,9,9,MesOct,3,39,3165.401
5380,9,9,MesOct,4,9,3361.099
5381,9,9,MesOct,5,53,3594.897
5382,9,9,MesOct,6,37,3841.792
5383,9,9,MesOct,7,3,4880.788
5384,9,9,MesOct,8,26,5059.174
5385,9,9,MesOct,9,22,5229.446
5386,9,9,MesOct,10,10,5234.559
5387,9,9,MesOct,11,31,5278.091
5388,9,9,MesOct,12,45,5399.772
5389,9,9,MesOct,13,48,5510.096
5390,9,9,MesOct,14,32,5570.984
5391,9,9,MesOct,15,11,5579.251
5392,9,9,MesOct,16,44,5632.361
5393,9,9,MesOct,17,51,5633.626
5394,9,9,MesOct,18,29,5657.326
5395,9,9,MesOct,19,14,5733.005
5396,9,9,MesOct,20,5,5748.792
5397,9,9,MesOct,21,17,5819.823
5398,9,9,MesOct,22,21,5850.769
5399,9,9,MesOct,23,49,5853.535
5400,9,9,MesOct,24,30,6000.487
5401,9,9,MesOct,25,27,6029.962
5402,9,9,MesOct,26,40,6076.739
5403,9,9,MesOct,27,12,6078.195
5404,9,9,MesOct,28,20,6101.801
5405,9,9,MesOct,29,4,6102.745
5406,9,9,MesOct,30,16,6113.529
5407,9,9,MesOct,31,47,6116.604
5408,9,9,MesOct,32,38,6123.273
5409,9,9,MesOct,33,46,6145.485
5410,9,9,MesOct,34,18,6149.525
5411,9,9,MesOct,35,28,6187.012
5412,9,9,MesOct,36,41,6219.509
5413,9,9,MesOct,37,52,6221.95
5414,9,9,MesOct,38,34,6235.528
5415,9,9,MesOct,39,13,6265.065
5416,9,9,MesOct,40,24,6270.95
5417,9,9,MesOct,41,42,6274.746
5418,9,9,MesOct,42,33,6308.087
5419,9,9,MesOct,43,15,6340.414
5420,9,9,MesOct,44,7,6360.478
5421,9,9,MesOct,45,50,6490.452
5422,9,9,MesOct,46,6,6491.837
5423,9,9,MesOct,47,2,6493.574
5424,9,9,MesOct,48,23,6511.932
5425,9,9,MesOct,49,19,6532.769
5426,9,9,MesOct,50,36,6639.847
5427,9,9,MesOct,51,35,6647.914
5428,9,9,MesOct,52,25,6796.707
5429,9,9,MesOct,53,8,7039.712
5430,9,9,MesOct,54,1,7206.758
5431,9,9,MesOct,55,43,7853.649
5432,9,9,MesOct,56,55,7860.636
5433,9,9,MesNov,1,54,3174.756
5434,9,9,MesNov,2,39,3508.775
5435,9,9,MesNov,3,37,3683.11
5436,9,9,MesNov,4,56,3734.193
5437,9,9,MesNov,5,53,3956.475
5438,9,9,MesNov,6,9,3978.427
5439,9,9,MesNov,7,31,4660.394
5440,9,9,MesNov,8,3,5386.836
5441,9,9,MesNov,9,51,5587.55
5442,9,9,MesNov,10,5,5773.396
5443,9,9,MesNov,11,22,5855.35
5444,9,9,MesNov,12,20,5896.372
5445,9,9,MesNov,13,21,5910.239
5446,9,9,MesNov,14,44,6027.696
5447,9,9,MesNov,15,48,6113.376
5448,9,9,MesNov,16,52,6160.92
5449,9,9,MesNov,17,30,6211.855
5450,9,9,MesNov,18,47,6226.866
5451,9,9,MesNov,19,45,6326.236
5452,9,9,MesNov,20,16,6332.703
5453,9,9,MesNov,21,42,6396.674
5454,9,9,MesNov,22,26,6401.075
5455,9,9,MesNov,23,40,6416.05
5456,9,9,MesNov,24,17,6491.255
5457,9,9,MesNov,25,19,6543.998
5458,9,9,MesNov,26,41,6550.822
5459,9,9,MesNov,27,32,6572.963
5460,9,9,MesNov,28,4,6585.034
5461,9,9,MesNov,29,38,6630.631
5462,9,9,MesNov,30,2,6669.845
5463,9,9,MesNov,31,24,6702.74
5464,9,9,MesNov,32,46,6705.261
5465,9,9,MesNov,33,23,6970.44
5466,9,9,MesNov,34,11,6984.039
5467,9,9,MesNov,35,49,7047.151
5468,9,9,MesNov,36,14,7091.324
5469,9,9,MesNov,37,25,7096.052
5470,9,9,MesNov,38,8,7103.5
5471,9,9,MesNov,39,18,7110.086
5472,9,9,MesNov,40,12,7126.218
5473,9,9,MesNov,41,13,7164.89
5474,9,9,MesNov,42,10,7184.632
5475,9,9,MesNov,43,7,7225.135
5476,9,9,MesNov,44,33,7234.59
5477,9,9,MesNov,45,29,7245.038
5478,9,9,MesNov,46,35,7245.054
5479,9,9,MesNov,47,34,7249.329
5480,9,9,MesNov,48,50,7254.087
5481,9,9,MesNov,49,15,7268.32
5482,9,9,MesNov,50,27,7339.645
5483,9,9,MesNov,51,28,7353.351
5484,9,9,MesNov,52,1,7560.443
5485,9,9,MesNov,53,6,7757.968
5486,9,9,MesNov,54,36,7882.761
5487,9,9,MesNov,55,43,7939.895
5488,9,9,MesNov,56,55,7973.583
5489,9,9,MesDic,1,54,3719.912
5490,9,9,MesDic,2,56,3938.988
5491,9,9,MesDic,3,37,3998.436
5492,9,9,MesDic,4,9,4122.674
5493,9,9,MesDic,5,39,4139.923
5494,9,9,MesDic,6,31,4272.184
5495,9,9,MesDic,7,53,4309.869
5496,9,9,MesDic,8,3,4430.53
5497,9,9,MesDic,9,51,4524.871
5498,9,9,MesDic,10,48,4668.462
5499,9,9,MesDic,11,22,4718.987
5500,9,9,MesDic,12,26,4911.478
5501,9,9,MesDic,13,44,5002.756
5502,9,9,MesDic,14,52,5019.989
5503,9,9,MesDic,15,45,5122.045
5504,9,9,MesDic,16,40,5181.476
5505,9,9,MesDic,17,29,5335.01
5506,9,9,MesDic,18,30,5364.251
5507,9,9,MesDic,19,49,5388.688
5508,9,9,MesDic,20,21,5479.665
5509,9,9,MesDic,21,16,5545.22
5510,9,9,MesDic,22,1,5668.226
5511,9,9,MesDic,23,17,5676.717
5512,9,9,MesDic,24,5,5754.831
5513,9,9,MesDic,25,14,5784.723
5514,9,9,MesDic,26,12,5789.242
5515,9,9,MesDic,27,8,5810.04
5516,9,9,MesDic,28,2,5849.095
5517,9,9,MesDic,29,24,5854.981
5518,9,9,MesDic,30,18,5868.881
5519,9,9,MesDic,31,10,5873.827
5520,9,9,MesDic,32,27,5909.233
5521,9,9,MesDic,33,46,5910.981
5522,9,9,MesDic,34,28,5944.089
5523,9,9,MesDic,35,11,5948.858
5524,9,9,MesDic,36,38,5998.153
5525,9,9,MesDic,37,20,6010.327
5526,9,9,MesDic,38,47,6031.02
5527,9,9,MesDic,39,19,6086.911
5528,9,9,MesDic,40,13,6315.843
5529,9,9,MesDic,41,32,6437.194
5530,9,9,MesDic,42,15,6464.604
5531,9,9,MesDic,43,33,6508.158
5532,9,9,MesDic,44,36,6645.707
5533,9,9,MesDic,45,42,6655.304
5534,9,9,MesDic,46,34,6659.029
5535,9,9,MesDic,47,50,6669.029
5536,9,9,MesDic,48,35,6693.602
5537,9,9,MesDic,49,41,6770.431
5538,9,9,MesDic,50,7,6915.559
5539,9,9,MesDic,51,25,6972.463
5540,9,9,MesDic,52,6,6984.981
5541,9,9,MesDic,53,23,7419.77
5542,9,9,MesDic,54,4,7728.405
5543,9,9,MesDic,55,55,7787.157
5544,9,9,MesDic,56,43,7799.125
5545,9,9,MesEne,1,54,3726.553
5546,9,9,MesEne,2,56,4102.815
5547,9,9,MesEne,3,9,4131.717
5548,9,9,MesEne,4,39,4164.156
5549,9,9,MesEne,5,40,4169.192
5550,9,9,MesEne,6,37,4224.936
5551,9,9,MesEne,7,52,4246.007
5552,9,9,MesEne,8,3,4281.126
5553,9,9,MesEne,9,36,4345.392
5554,9,9,MesEne,10,11,4361.499
5555,9,9,MesEne,11,31,4376.112
5556,9,9,MesEne,12,53,4393.372
5557,9,9,MesEne,13,8,4406.954
5558,9,9,MesEne,14,5,4494.606
5559,9,9,MesEne,15,17,4501.619
5560,9,9,MesEne,16,51,4527.025
5561,9,9,MesEne,17,22,4531.876
5562,9,9,MesEne,18,29,4550.374
5563,9,9,MesEne,19,10,4591.329
5564,9,9,MesEne,20,1,4653.515
5565,9,9,MesEne,21,45,4693.601
5566,9,9,MesEne,22,26,4736.207
5567,9,9,MesEne,23,12,4737.046
5568,9,9,MesEne,24,49,4794.277
5569,9,9,MesEne,25,30,4829.083
5570,9,9,MesEne,26,44,4895.951
5571,9,9,MesEne,27,35,4913.392
5572,9,9,MesEne,28,48,4914.694
5573,9,9,MesEne,29,42,4930.62
5574,9,9,MesEne,30,24,5072.504
5575,9,9,MesEne,31,34,5104.264
5576,9,9,MesEne,32,16,5193.328
5577,9,9,MesEne,33,14,5211.872
5578,9,9,MesEne,34,50,5229.771
5579,9,9,MesEne,35,15,5381.872
5580,9,9,MesEne,36,32,5723.706
5581,9,9,MesEne,37,21,5847.136
5582,9,9,MesEne,38,2,5865.572
5583,9,9,MesEne,39,20,5877.311
5584,9,9,MesEne,40,25,5882.847
5585,9,9,MesEne,41,18,5915.543
5586,9,9,MesEne,42,23,5943.818
5587,9,9,MesEne,43,41,6010.268
5588,9,9,MesEne,44,46,6013.843
5589,9,9,MesEne,45,13,6045.455
5590,9,9,MesEne,46,6,6050.911
5591,9,9,MesEne,47,27,6050.993
5592,9,9,MesEne,48,33,6059.254
5593,9,9,MesEne,49,4,6111.579
5594,9,9,MesEne,50,19,6114.455
5595,9,9,MesEne,51,28,6142.357
5596,9,9,MesEne,52,47,6147.153
5597,9,9,MesEne,53,7,6238
5598,9,9,MesEne,54,38,6429.756
5599,9,9,MesEne,55,55,7705.315
5600,9,9,MesEne,56,43,7822.448
5601,9,9,MesFeb,1,54,3553.577
5602,9,9,MesFeb,2,53,3652.823
5603,9,9,MesFeb,3,17,3691.578
5604,9,9,MesFeb,4,56,3794.124
5605,9,9,MesFeb,5,9,3845.565
5606,9,9,MesFeb,6,16,3847.101
5607,9,9,MesFeb,7,1,3864.967
5608,9,9,MesFeb,8,52,3916.82
5609,9,9,MesFeb,9,3,3944.034
5610,9,9,MesFeb,10,37,3947.762
5611,9,9,MesFeb,11,31,3996.968
5612,9,9,MesFeb,12,40,3997.007
5613,9,9,MesFeb,13,39,4016.641
5614,9,9,MesFeb,14,51,4043.595
5615,9,9,MesFeb,15,36,4081.409
5616,9,9,MesFeb,16,10,4087.522
5617,9,9,MesFeb,17,12,4127.645
5618,9,9,MesFeb,18,11,4131.75
5619,9,9,MesFeb,19,45,4161.849
5620,9,9,MesFeb,20,48,4171.808
5621,9,9,MesFeb,21,8,4196.14
5622,9,9,MesFeb,22,2,4209.899
5623,9,9,MesFeb,23,14,4211.858
5624,9,9,MesFeb,24,34,4233.038
5625,9,9,MesFeb,25,35,4253.11
5626,9,9,MesFeb,26,26,4256.657
5627,9,9,MesFeb,27,22,4257.837
5628,9,9,MesFeb,28,44,4291.913
5629,9,9,MesFeb,29,5,4304.906
5630,9,9,MesFeb,30,50,4319.574
5631,9,9,MesFeb,31,49,4344.956
5632,9,9,MesFeb,32,42,4407.67
5633,9,9,MesFeb,33,32,4428.305
5634,9,9,MesFeb,34,30,4434.725
5635,9,9,MesFeb,35,29,4440.983
5636,9,9,MesFeb,36,15,4456.392
5637,9,9,MesFeb,37,18,4463.515
5638,9,9,MesFeb,38,33,4477.783
5639,9,9,MesFeb,39,47,4487.117
5640,9,9,MesFeb,40,24,4608.617
5641,9,9,MesFeb,41,19,4693.789
5642,9,9,MesFeb,42,27,4742.943
5643,9,9,MesFeb,43,28,4764.809
5644,9,9,MesFeb,44,38,4770.747
5645,9,9,MesFeb,45,21,4865.27
5646,9,9,MesFeb,46,6,5000.104
5647,9,9,MesFeb,47,41,5012.574
5648,9,9,MesFeb,48,7,5146.112
5649,9,9,MesFeb,49,20,5222.724
5650,9,9,MesFeb,50,25,5238.445
5651,9,9,MesFeb,51,46,5401.177
5652,9,9,MesFeb,52,4,5422.03
5653,9,9,MesFeb,53,43,5575.514
5654,9,9,MesFeb,54,55,6070.916
5655,9,9,MesFeb,55,13,6465.298
5656,9,9,MesFeb,56,23,6468.45
5657,9,9,MesMar,1,54,2624.873
5658,9,9,MesMar,2,53,2716.528
5659,9,9,MesMar,3,56,2792.709
5660,9,9,MesMar,4,9,2868.77
5661,9,9,MesMar,5,40,2932.83
5662,9,9,MesMar,6,10,2943.191
5663,9,9,MesMar,7,37,2944.59
5664,9,9,MesMar,8,11,2946.678
5665,9,9,MesMar,9,39,2987.488
5666,9,9,MesMar,10,3,2993.492
5667,9,9,MesMar,11,12,2994.864
5668,9,9,MesMar,12,48,3067.506
5669,9,9,MesMar,13,52,3081.482
5670,9,9,MesMar,14,16,3084.942
5671,9,9,MesMar,15,17,3097.845
5672,9,9,MesMar,16,29,3126.618
5673,9,9,MesMar,17,8,3126.965
5674,9,9,MesMar,18,51,3156.856
5675,9,9,MesMar,19,14,3161.338
5676,9,9,MesMar,20,30,3170.792
5677,9,9,MesMar,21,31,3216.522
5678,9,9,MesMar,22,15,3224.233
5679,9,9,MesMar,23,2,3248.06
5680,9,9,MesMar,24,22,3248.448
5681,9,9,MesMar,25,35,3270.885
5682,9,9,MesMar,26,45,3306.213
5683,9,9,MesMar,27,5,3332.001
5684,9,9,MesMar,28,1,3336.594
5685,9,9,MesMar,29,26,3337.134
5686,9,9,MesMar,30,34,3358.135
5687,9,9,MesMar,31,36,3371.522
5688,9,9,MesMar,32,44,3377.003
5689,9,9,MesMar,33,49,3378.583
5690,9,9,MesMar,34,24,3385.798
5691,9,9,MesMar,35,50,3394.82
5692,9,9,MesMar,36,18,3461.158
5693,9,9,MesMar,37,7,3497.774
5694,9,9,MesMar,38,33,3520.696
5695,9,9,MesMar,39,32,3543.412
5696,9,9,MesMar,40,28,3586.575
5697,9,9,MesMar,41,38,3599.36
5698,9,9,MesMar,42,47,3617.947
5699,9,9,MesMar,43,19,3618.222
5700,9,9,MesMar,44,41,3660.515
5701,9,9,MesMar,45,46,3736.212
5702,9,9,MesMar,46,4,3808.089
5703,9,9,MesMar,47,6,3813.698
5704,9,9,MesMar,48,21,3863.132
5705,9,9,MesMar,49,27,3867.282
5706,9,9,MesMar,50,25,4059.305
5707,9,9,MesMar,51,43,4161.647
5708,9,9,MesMar,52,42,4308.621
5709,9,9,MesMar,53,20,4414.72
5710,9,9,MesMar,54,13,4423.303
5711,9,9,MesMar,55,23,4592.118
5712,9,9,MesMar,56,55,5820.31
5713,10,10,MesAbr,1,40,2041.854
5714,10,10,MesAbr,2,56,2252.771
5715,10,10,MesAbr,3,12,2334.355
5716,10,10,MesAbr,4,41,2334.779
5717,10,10,MesAbr,5,46,2394.037
5718,10,10,MesAbr,6,49,2417.606
5719,10,10,MesAbr,7,9,2433.575
5720,10,10,MesAbr,8,30,2469.767
5721,10,10,MesAbr,9,10,2492.507
5722,10,10,MesAbr,10,53,2506.55
5723,10,10,MesAbr,11,54,2533.482
5724,10,10,MesAbr,12,15,2559.514
5725,10,10,MesAbr,13,13,2614.996
5726,10,10,MesAbr,14,23,2637.721
5727,10,10,MesAbr,15,17,2649.723
5728,10,10,MesAbr,16,18,2659.86
5729,10,10,MesAbr,17,2,2670.842
5730,10,10,MesAbr,18,3,2679.503
5731,10,10,MesAbr,19,11,2694.15
5732,10,10,MesAbr,20,50,2725.85
5733,10,10,MesAbr,21,25,2758.038
5734,10,10,MesAbr,22,4,2769.237
