DemIndINum,DemIndAñoFRlt,DemIndAñoIni,DemIndAñoFin,DemIndBar,DemIndSisGbl,DemIndSisPri,DemIndSisSec,DemIndSisCmr,DemIndIBlo,DemIndEtaTip,MesAbr,MesMay,MesJun,MesJul,MesAgo,MesSep,MesOct,MesNov,MesDic,MesEne,MesFeb,MesMar
102,F,2021,2021,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,6,EtaMes,1.026469338,0.993975888,1.003650662,0.997767052,1.015882322,1.019365381,1.006806165,1.016735992,0.964945264,1.0399196,1.009122278,1.006112522
103,F,2021,2021,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,7,EtaMes,1.00855848,1.036872018,1.001432626,1.006932357,0.992430859,1.030456722,0.986649757,0.969756013,1.082019595,0.927552394,0.976747255,0.988627199
104,F,2021,2021,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,8,EtaMes,0.971957971,0.968790291,0.956171609,0.96771128,0.966339502,0.96697098,0.966744772,0.961424038,0.92429014,0.997314732,0.974543176,0.974298953
105,F,2021,2021,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,9,EtaMes,1.034271363,1.050894368,1.003913133,1.017823571,0.997233875,1.057479304,0.995310159,0.995794599,1.094967573,0.931871917,0.996236075,0.999603386
106,F,2021,2021,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,10,EtaMes,0.962484925,0.965946613,0.951689684,0.982139146,0.959802083,0.918448583,0.965947912,0.949630353,0.918871758,0.978324957,0.954696587,0.95670783
107,F,2021,2021,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,11,EtaMes,1.050456909,1.049635857,1.004449458,1.025993376,1.007801016,1.044081075,1.001843793,1.01957698,1.104080353,0.963955437,1.012811517,1.000046105
108,F,2021,2021,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,12,EtaMes,0.946507997,0.94363188,0.967033152,0.979225498,0.971376579,0.8997949,0.969148711,0.967275645,0.931574089,0.982386565,0.977164046,0.966496227
109,F,2021,2021,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,13,EtaMes,1.020489888,1.062172568,0.992245519,1.034283141,1.013022783,1.049795101,0.998278831,1.03747232,1.111172294,0.976015727,1.013475834,1.024626907
110,F,2021,2021,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,14,EtaMes,0.913578282,0.917888954,0.973328655,0.958679313,0.937885557,0.855944497,0.9830897,0.994280746,0.950439266,0.989861795,0.979763075,0.97896755
111,F,2021,2021,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,15,EtaMes,1.050406083,1.066562465,1.001003819,1.038275284,1.01967486,1.104276563,1.021287105,1.063403097,1.145099616,1.031279828,1.058336998,1.046377093
112,F,2021,2021,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,16,EtaMes,0.951159964,0.932208113,0.987238337,0.950433962,0.960148039,0.915146398,1.016367906,1.036626055,0.98497404,1.035532897,1.032495342,1.027862244
113,F,2022,2022,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,1,EtaMes,1.066249804,1.053787619,1.027163227,1.058972308,1.03216523,1.082309524,1.01658854,1.05005789,1.135713772,1.025468535,1.0289574,1.012596014
114,F,2022,2022,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,2,EtaMes,1.015492078,0.98545341,1.025881262,1.004404888,1.009591807,0.981731066,1.026002979,1.028509026,0.970980207,1.037733272,1.031713191,1.026579192
115,F,2022,2022,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,3,EtaMes,1.050986112,1.039265687,1.029450175,1.05732482,1.047322672,1.093972521,1.030838591,1.031740625,1.128060012,1.021425425,1.028545635,1.012994496
116,F,2022,2022,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,4,EtaMes,1.046394178,1.02727391,1.032256773,1.020256227,1.034210291,1.034046842,1.02195168,1.023652131,0.963460238,1.043467137,1.032278393,1.024883341
117,F,2022,2022,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,5,EtaMes,1.024984403,1.02719815,1.014261458,1.021861265,1.025017291,1.045808851,1.011146691,0.991412108,1.101541915,0.982917046,1.018975349,1.010909107
118,F,2022,2022,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,6,EtaMes,1.026469383,0.993975444,1.003650313,0.997766898,1.015882602,1.019364757,1.006805568,1.016735676,0.964944624,1.039920635,1.009124196,1.006114039
119,F,2022,2022,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,7,EtaMes,1.008558513,1.036872623,1.001433224,1.006932514,0.992429952,1.030455831,0.986650118,0.969757326,1.082018773,0.927551393,0.976745597,0.988627319
120,F,2022,2022,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,8,EtaMes,0.971958019,0.96879072,0.956172242,0.967711829,0.966339532,0.966971277,0.966745026,0.961423881,0.924290658,0.997313604,0.974542871,0.974300395
121,F,2022,2022,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,9,EtaMes,1.034272134,1.050894897,1.003913815,1.017822961,0.997233332,1.057479243,0.99530948,0.995794197,1.094966706,0.9318726,0.996236014,0.999603285
122,F,2022,2022,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,10,EtaMes,0.962484049,0.965946702,0.95168904,0.982138373,0.959803156,0.918448903,0.965947901,0.949630687,0.918871898,0.978324871,0.954696417,0.956707523
123,F,2022,2022,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,11,EtaMes,1.050459183,1.049637636,1.004448171,1.025996878,1.007800647,1.044083705,1.001846302,1.019577813,1.104081461,0.963957354,1.012811877,1.000046043
124,F,2022,2022,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,12,EtaMes,0.946508757,0.943631765,0.967033407,0.979226304,0.971377988,0.899794366,0.969147938,0.967274945,0.931574186,0.982385951,0.977164297,0.96649629
125,F,2022,2022,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,13,EtaMes,1.020493199,1.062174166,0.99224131,1.034284322,1.013017701,1.049795558,0.998280763,1.037471892,1.111173299,0.976012811,1.013475036,1.02462353
126,F,2022,2022,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,14,EtaMes,0.913578631,0.917888716,0.973328029,0.958677063,0.937882556,0.855944413,0.983089331,0.994281029,0.95043812,0.989862846,0.979763185,0.978966786
127,F,2022,2022,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,15,EtaMes,1.050405013,1.066564657,1.001003042,1.038275999,1.019675585,1.104278359,1.021287568,1.063403576,1.145102948,1.031279966,1.058337194,1.046378436
128,F,2022,2022,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,16,EtaMes,0.951159338,0.932207589,0.987238152,0.950434312,0.960147666,0.915145875,1.016367695,1.036626373,0.984975191,1.03553284,1.032495111,1.027862525
129,F,2023,2023,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,1,EtaMes,1.066251654,1.053787803,1.027162854,1.05897223,1.032165515,1.082310608,1.016588054,1.050057261,1.135714243,1.025469289,1.028959333,1.012595892
130,F,2023,2023,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,2,EtaMes,1.015492062,0.98545361,1.025880967,1.004405399,1.009591343,0.981731684,1.026002446,1.028509052,0.970979084,1.037733103,1.031712323,1.02657792
131,F,2023,2023,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,3,EtaMes,1.050984606,1.039266,1.029449937,1.057324329,1.047322507,1.093972355,1.030838558,1.031740849,1.12806117,1.02142467,1.028544299,1.012993859
132,F,2023,2023,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,4,EtaMes,1.046394193,1.02727395,1.032256546,1.020256149,1.034210506,1.034046669,1.021951339,1.02365179,0.963460269,1.043467273,1.032278772,1.024883809
133,F,2023,2023,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,5,EtaMes,1.024986763,1.027197909,1.014259924,1.021863555,1.025017748,1.045810082,1.011147409,0.991412454,1.101540744,0.982917213,1.018973486,1.010912837
134,F,2023,2023,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,6,EtaMes,1.026469991,0.99397576,1.003651082,0.997766159,1.015882642,1.019364405,1.006806163,1.016735557,0.964945135,1.039919869,1.009122786,1.006114534
135,F,2023,2023,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,7,EtaMes,1.008558679,1.036873001,1.001434048,1.006932024,0.992430216,1.030455385,0.986648786,0.969756971,1.082020447,0.927553015,0.976748454,0.988626213
136,F,2023,2023,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,8,EtaMes,0.971958192,0.968790059,0.956172224,0.967711829,0.966339702,0.966971749,0.966745381,0.96142437,0.924290689,0.997314867,0.974543559,0.974299851
137,F,2023,2023,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,9,EtaMes,1.034270367,1.050894783,1.003913764,1.017823622,0.997232259,1.057479084,0.995309657,0.995794115,1.094967222,0.931872399,0.996235693,0.99960335
138,F,2023,2023,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,10,EtaMes,0.962483961,0.965946433,0.951689122,0.982138718,0.959803104,0.918448949,0.965947993,0.949630464,0.918871781,0.978324786,0.954696525,0.95670783
139,F,2023,2023,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,11,EtaMes,1.050459208,1.049638717,1.004446133,1.025996182,1.007800244,1.044081575,1.001845113,1.019578615,1.104079848,0.963956503,1.012812628,1.000045418
140,F,2023,2023,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,12,EtaMes,0.946508777,0.943631633,0.967033241,0.979226217,0.971377897,0.899794201,0.969147463,0.967275166,0.931573837,0.982386373,0.97716474,0.966496603
141,F,2023,2023,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,13,EtaMes,1.02049273,1.062171891,0.992243688,1.03428461,1.013017881,1.049797004,0.998279604,1.037473121,1.111172265,0.976015422,1.013475848,1.024628666
142,F,2023,2023,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,14,EtaMes,0.913579256,0.917888444,0.973327096,0.958679651,0.937884172,0.855943534,0.983090365,0.994281026,0.950439266,0.989861624,0.97976423,0.978966332
143,F,2023,2023,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,15,EtaMes,1.050402915,1.066563828,1.00100325,1.038274333,1.019674385,1.10427653,1.02128834,1.063403339,1.145102352,1.031279705,1.058335686,1.046378417
144,F,2023,2023,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,16,EtaMes,0.951158895,0.932209126,0.987238724,0.950434322,0.960147909,0.915146408,1.016368388,1.036625944,0.984975165,1.035532711,1.03249484,1.027862155
145,F,2024,2024,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,1,EtaMes,1.066251885,1.053787799,1.02716391,1.058973703,1.032165041,1.082310017,1.016587518,1.050059151,1.135714776,1.025468096,1.028958853,1.012596508
146,F,2024,2024,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,2,EtaMes,1.015492135,0.985453538,1.025880845,1.004405138,1.00959119,0.981731034,1.026002421,1.028510205,0.970979398,1.037733185,1.031712864,1.02657829
147,F,2024,2024,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,3,EtaMes,1.050986244,1.039265895,1.029450281,1.057324651,1.047322784,1.093972687,1.03083875,1.031740538,1.128060605,1.021425191,1.028544746,1.012994058
148,F,2024,2024,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,4,EtaMes,1.046394013,1.027273839,1.032256844,1.020256241,1.034210186,1.03404694,1.021951328,1.023651982,0.963460539,1.043467719,1.032278944,1.024883511
149,F,2024,2024,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,5,EtaMes,1.02498522,1.027199033,1.014259112,1.021864463,1.025019727,1.045809535,1.011147405,0.991412266,1.101541062,0.982916661,1.018976065,1.01091062
150,F,2024,2024,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,6,EtaMes,1.026469656,0.993975084,1.003650236,0.997766468,1.015880909,1.019364651,1.006806571,1.016736297,0.964945807,1.039919717,1.009122736,1.00611354
151,F,2024,2024,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,7,EtaMes,1.008557106,1.036872586,1.001434085,1.006931934,0.992430579,1.030456142,0.986650499,0.969756177,1.08201957,0.927553126,0.976745215,0.988628561
152,F,2024,2024,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,8,EtaMes,0.971957981,0.968790512,0.956172356,0.967711512,0.966339366,0.966971421,0.966744457,0.96142365,0.924290306,0.997314912,0.974542006,0.974300001
153,F,2024,2024,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,9,EtaMes,1.034271461,1.050895104,1.003913702,1.017822986,0.997233892,1.057479389,0.995310041,0.995794377,1.094966547,0.931871978,0.996235228,0.999603261
154,F,2024,2024,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,10,EtaMes,0.962484184,0.965946584,0.951690056,0.982138885,0.959802646,0.918448518,0.96594794,0.949630211,0.918871546,0.978324917,0.954696584,0.956707883
155,F,2024,2024,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,11,EtaMes,1.050460309,1.049638369,1.004444006,1.025993907,1.00780174,1.044082354,1.001843473,1.019577235,1.104081165,0.963955938,1.012812709,1.00004578
156,F,2024,2024,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,12,EtaMes,0.946507926,0.943631662,0.967030654,0.979226547,0.971377543,0.899795731,0.969148452,0.967275169,0.931574176,0.982386486,0.97716495,0.966496403
157,F,2024,2024,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,13,EtaMes,1.020493334,1.062172647,0.992242534,1.034286246,1.013021247,1.049795103,0.998279783,1.037473307,1.111173027,0.976012424,1.013476084,1.024623605
158,F,2024,2024,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,14,EtaMes,0.913578646,0.917889066,0.973326883,0.958677995,0.937885188,0.855943934,0.98308956,0.99427999,0.950438862,0.989862821,0.979763772,0.978967252
159,F,2024,2024,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,15,EtaMes,1.050406136,1.066564606,1.001002652,1.038274449,1.019675866,1.10427567,1.021288664,1.063405034,1.145101389,1.031279656,1.058336311,1.046377926
160,F,2024,2024,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,16,EtaMes,0.951158639,0.932207657,0.98723892,0.950434398,0.960147273,0.915146409,1.016368384,1.036626216,0.98497513,1.03553251,1.032495512,1.02786242
161,F,2025,2025,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,1,EtaMes,1.066251652,1.053789289,1.027163538,1.058972096,1.032165328,1.082309869,1.016587608,1.05005934,1.135714461,1.02546916,1.028959115,1.012595373
162,F,2025,2025,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,2,EtaMes,1.01549223,0.985453244,1.02588136,1.004405027,1.009591538,0.981730689,1.026002484,1.028509789,0.97098006,1.037732304,1.031712176,1.026578497
163,F,2025,2025,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,3,EtaMes,1.050985079,1.039265161,1.029450668,1.057324125,1.047322761,1.09397276,1.030838198,1.031741173,1.128061364,1.021425433,1.028545807,1.01299418
164,F,2025,2025,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,4,EtaMes,1.046394446,1.027274074,1.032256516,1.02025633,1.034210404,1.034046748,1.021951209,1.023651903,0.963460313,1.043467337,1.032278777,1.024883706
165,F,2025,2025,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,5,EtaMes,1.024985998,1.027197671,1.014260535,1.021864079,1.02502016,1.045809937,1.01114719,0.991411645,1.101541971,0.982915279,1.018973742,1.010910552
166,F,2025,2025,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,6,EtaMes,1.0264694,0.993975985,1.003650075,0.997765917,1.01588226,1.019364997,1.006806214,1.016735392,0.964945409,1.039920422,1.009122646,1.006114758
167,F,2025,2025,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,7,EtaMes,1.008557626,1.036873339,1.001432795,1.006932025,0.992429574,1.030455506,0.986650722,0.969757211,1.082018655,0.927550899,0.976746442,0.988626314
168,F,2025,2025,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,8,EtaMes,0.971957764,0.968790285,0.956171842,0.967711853,0.96633935,0.966971472,0.966744953,0.961423534,0.924290624,0.997315023,0.974542908,0.974298991
169,F,2025,2025,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,9,EtaMes,1.034271695,1.050894877,1.003913225,1.017822967,0.997233153,1.057479363,0.995308474,0.995794167,1.094966856,0.931872483,0.996235411,0.99960342
170,F,2025,2025,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,10,EtaMes,0.962484566,0.96594642,0.951689361,0.982138849,0.959802583,0.918448713,0.965948382,0.949629882,0.918871821,0.978324662,0.954696792,0.956707872
171,F,2025,2025,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,11,EtaMes,1.05045857,1.049635743,1.004446022,1.025994755,1.007799191,1.044083734,1.001846457,1.019578545,1.104081232,0.963955169,1.012810986,1.000046428
172,F,2025,2025,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,12,EtaMes,0.946508136,0.943631908,0.967033269,0.979226239,0.97137671,0.899795017,0.969148091,0.967275503,0.931574193,0.982387264,0.977164796,0.966496584
173,F,2025,2025,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,13,EtaMes,1.020491095,1.062172885,0.992243669,1.034288351,1.013017961,1.049794833,0.998280285,1.037473305,1.111172546,0.976014843,1.013478489,1.024628961
174,F,2025,2025,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,14,EtaMes,0.913579,0.917889123,0.973329371,0.958678706,0.937885323,0.855944221,0.983089577,0.994280615,0.9504384,0.989862845,0.979763399,0.978966045
175,F,2025,2025,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,15,EtaMes,1.050406354,1.066565506,1.001003958,1.038275725,1.019676131,1.10427556,1.021289024,1.063403764,1.145101062,1.031280305,1.058335697,1.046377029
176,F,2025,2025,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,16,EtaMes,0.9511585,0.932207874,0.987238137,0.950434045,0.960148125,0.915146522,1.016368051,1.036626168,0.984973948,1.035532486,1.032495068,1.027862727
177,F,2026,2026,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,1,EtaMes,1.066251031,1.053788212,1.027163841,1.058972596,1.032166891,1.082310464,1.016588462,1.050057967,1.135715106,1.025468994,1.028957276,1.012595719
178,F,2026,2026,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,2,EtaMes,1.015492628,0.985453665,1.025881242,1.004405358,1.009591253,0.981731515,1.026002644,1.028509171,0.970980108,1.037732316,1.031712694,1.026578103
179,F,2026,2026,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,3,EtaMes,1.050985422,1.039265913,1.029449939,1.057324221,1.047322211,1.093972363,1.030837384,1.031740478,1.128060785,1.021426023,1.028546216,1.012994528
180,F,2026,2026,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,4,EtaMes,1.046393845,1.027274158,1.032256603,1.020256008,1.034210333,1.034046477,1.021951529,1.023651775,0.963460827,1.043467352,1.032278794,1.024883452
181,F,2026,2026,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,5,EtaMes,1.024986214,1.027199041,1.014259457,1.02186341,1.025019709,1.045809134,1.011146915,0.991412844,1.101540507,0.982915773,1.018975454,1.010912284
182,F,2026,2026,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,6,EtaMes,1.026469647,0.993975911,1.00365058,0.997766221,1.0158814,1.019364689,1.006805879,1.0167356,0.964944517,1.039919652,1.009122769,1.006113631
183,F,2026,2026,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,7,EtaMes,1.008557151,1.036873052,1.001433472,1.006932936,0.992430561,1.030455117,0.986649394,0.969757615,1.082018657,0.927552317,0.97674698,0.988625944
184,F,2026,2026,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,8,EtaMes,0.971957987,0.96879111,0.9561717,0.967711854,0.96633923,0.966971462,0.966744945,0.961423648,0.924290966,0.997314711,0.974542645,0.974300162
185,F,2026,2026,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,9,EtaMes,1.034270745,1.050894829,1.003913999,1.017824315,0.997232525,1.057478565,0.995308587,0.995794562,1.094967531,0.931872461,0.996235477,0.999603742
186,F,2026,2026,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,10,EtaMes,0.962484638,0.965946862,0.951689138,0.98213862,0.959803145,0.918448648,0.96594844,0.949630452,0.918871476,0.978324789,0.954696555,0.956707739
187,F,2026,2026,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,11,EtaMes,1.050456197,1.049636346,1.004447108,1.025995874,1.007799556,1.044083573,1.001846539,1.01957866,1.104081446,0.963956348,1.012811426,1.00004665
188,F,2026,2026,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,12,EtaMes,0.946508623,0.94363073,0.967032236,0.979225303,0.971377354,0.899795293,0.96914862,0.967275908,0.931574401,0.982386781,0.977164422,0.966496539
189,F,2026,2026,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,13,EtaMes,1.020492005,1.062171944,0.992242039,1.034285011,1.013021575,1.049796849,0.998281024,1.037472909,1.111171286,0.976012633,1.01347588,1.024625184
190,F,2026,2026,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,14,EtaMes,0.913579093,0.917888167,0.973329199,0.958678355,0.937884664,0.855943516,0.983089745,0.994280306,0.950438144,0.989862772,0.979763675,0.978966517
191,F,2026,2026,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,15,EtaMes,1.050405795,1.066562788,1.001003848,1.038275692,1.01967574,1.104277724,1.021286167,1.063403112,1.14510212,1.031279252,1.058335891,1.046377542
192,F,2026,2026,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,16,EtaMes,0.951159385,0.932207825,0.98723865,0.950434253,0.960147606,0.915146685,1.016368744,1.036625599,0.984973964,1.03553319,1.032495523,1.027862537
193,F,2027,2027,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,1,EtaMes,1.066251031,1.053788212,1.027163841,1.058972596,1.032166891,1.082310464,1.016588462,1.050057967,1.135715106,1.025468994,1.028957276,1.012595719
194,F,2027,2027,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,2,EtaMes,1.015492628,0.985453665,1.025881242,1.004405358,1.009591253,0.981731515,1.026002644,1.028509171,0.970980108,1.037732316,1.031712694,1.026578103
195,F,2027,2027,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,3,EtaMes,1.050985422,1.039265913,1.029449939,1.057324221,1.047322211,1.093972363,1.030837384,1.031740478,1.128060785,1.021426023,1.028546216,1.012994528
196,F,2027,2027,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,4,EtaMes,1.046393845,1.027274158,1.032256603,1.020256008,1.034210333,1.034046477,1.021951529,1.023651775,0.963460827,1.043467352,1.032278794,1.024883452
197,F,2027,2027,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,5,EtaMes,1.024986214,1.027199041,1.014259457,1.02186341,1.025019709,1.045809134,1.011146915,0.991412844,1.101540507,0.982915773,1.018975454,1.010912284
198,F,2027,2027,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,6,EtaMes,1.026469647,0.993975911,1.00365058,0.997766221,1.0158814,1.019364689,1.006805879,1.0167356,0.964944517,1.039919652,1.009122769,1.006113631
199,F,2027,2027,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,7,EtaMes,1.008557151,1.036873052,1.001433472,1.006932936,0.992430561,1.030455117,0.986649394,0.969757615,1.082018657,0.927552317,0.97674698,0.988625944
200,F,2027,2027,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,8,EtaMes,0.971957987,0.96879111,0.9561717,0.967711854,0.96633923,0.966971462,0.966744945,0.961423648,0.924290966,0.997314711,0.974542645,0.974300162
